file	key	field	source	baseline_exists	dump_exists	baseline	pass8	dump	release	release_source
live2dList.json	1037|01	description	llm_or_other	true	false	"""宝崎順心学園の制服"""	"""宝崎顺心学园校服"""		宝崎顺心学园校服	llm_or_other
live2dList.json	1037|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1038|01	description	llm_or_other	true	false	"""大東学院の制服"""	"""大东学院校服"""		大东学院校服	llm_or_other
live2dList.json	1038|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1039|50	description	llm_or_other	true	false	"""クリスマス衣装(2021)"""	"""圣诞服装（2021）"""		圣诞服装（2021）	llm_or_other
live2dList.json	1039|51	description	llm_or_other	true	false	"""クリスマス衣装(日本語)"""	"""圣诞服装（日语版）"""		圣诞服装（日语版）	llm_or_other
live2dList.json	1039|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1040|51	description	llm_or_other	true	false	"""クリスマス衣装(2021)"""	"""圣诞服装（2021）"""		圣诞服装（2021）	llm_or_other
live2dList.json	1040|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1041|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1042|00	description	llm_or_other	true	false	"""魔法少女(いろは)"""	"""魔法少女（彩羽）"""		魔法少女（彩羽）	llm_or_other
live2dList.json	1042|01	description	llm_or_other	true	false	"""魔法少女(やちよ)"""	"""魔法少女（八千代）"""		魔法少女（八千代）	llm_or_other
live2dList.json	1042|03	description	llm_or_other	true	false	"""魔法少女(フェリシア)"""	"""魔法少女（菲莉希亚）"""		魔法少女（菲莉希亚）	llm_or_other
live2dList.json	1042|04	description	llm_or_other	true	false	"""魔法少女(さな)"""	"""魔法少女（莎奈）"""		魔法少女（莎奈）	llm_or_other
live2dList.json	1042|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1043|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1044|01	description	llm_or_other	true	false	"""大東学院の制服"""	"""大东学院校服"""		大东学院校服	llm_or_other
live2dList.json	1044|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1045|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1046|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1047|01	description	llm_or_other	true	false	"""宝崎市立第一中学校の制服"""	"""宝崎市立第一中学校服"""		宝崎市立第一中学校服	llm_or_other
live2dList.json	1047|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1048|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1049|01	description	llm_or_other	true	false	"""戦士団の服"""	"""战士团服装"""		战士团服装	llm_or_other
live2dList.json	1049|02	description	llm_or_other	true	false	"""集落の服"""	"""村落服装"""		村落服装	llm_or_other
live2dList.json	1049|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1050|01	description	llm_or_other	true	false	"""戦士団の服"""	"""战士团服装"""		战士团服装	llm_or_other
live2dList.json	1050|02	description	llm_or_other	true	false	"""集落の服"""	"""村落服装"""		村落服装	llm_or_other
live2dList.json	1050|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1051|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1052|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1053|02	description	llm_or_other	true	false	"""ユニアのトーガ"""	"""尤尼娅的托加袍"""		尤尼娅的托加袍	llm_or_other
live2dList.json	1053|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1102|01	description	llm_or_other	true	false	"""魔法少女(やちよ)"""	"""魔法少女（八千代）"""		魔法少女（八千代）	llm_or_other
live2dList.json	1102|02	description	llm_or_other	true	false	"""魔法少女(みふゆ)"""	"""魔法少女（美冬）"""		魔法少女（美冬）	llm_or_other
live2dList.json	1102|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1104|01	description	llm_or_other	true	false	"""アイ"""	"""爱"""		爱	llm_or_other
live2dList.json	1104|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1106|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1107|02	description	llm_or_other	true	false	"""魔法少女(ねむ)"""	"""魔法少女（音梦）"""		魔法少女（音梦）	llm_or_other
live2dList.json	1107|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1109|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1110|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1112|01	description	llm_or_other	true	false	"""魔法少女(かりん)"""	"""魔法少女（花凛）"""		魔法少女（花凛）	llm_or_other
live2dList.json	1112|02	description	llm_or_other	true	false	"""魔法少女(アリナ)"""	"""魔法少女（阿莉娜）"""		魔法少女（阿莉娜）	llm_or_other
live2dList.json	1112|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1113|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1116|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1118|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1120|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1121|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1125|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1133|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1137|02	description	llm_or_other	true	false	"""魔法少女(みかげ)"""	"""魔法少女（御影）"""		魔法少女（御影）	llm_or_other
live2dList.json	1137|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1139|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1143|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1144|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1201|50	description	llm_or_other	true	false	"""アイドル"""	"""偶像"""		偶像	llm_or_other
live2dList.json	1201|51	description	llm_or_other	true	false	"""出涸嵐マナ"""	"""出涸岚玛娜"""		出涸岚玛娜	llm_or_other
live2dList.json	1201|52	description	llm_or_other	true	false	"""未完成いろは"""	"""未完成彩羽"""		未完成彩羽	llm_or_other
live2dList.json	1201|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1202|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1203|02	description	llm_or_other	true	false	"""魔法少女(フェリシア)"""	"""魔法少女（菲莉希亚）"""		魔法少女（菲莉希亚）	llm_or_other
live2dList.json	1203|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1209|01	description	llm_or_other	true	false	"""魔法少女(レナ)"""	"""魔法少女（玲奈）"""		魔法少女（玲奈）	llm_or_other
live2dList.json	1209|02	description	llm_or_other	true	false	"""魔法少女(かえで)"""	"""魔法少女（枫）"""		魔法少女（枫）	llm_or_other
live2dList.json	1209|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1210|03	description	llm_or_other	true	false	"""魔法少女(みたま)"""	"""魔法少女（御魂）"""		魔法少女（御魂）	llm_or_other
live2dList.json	1210|04	description	llm_or_other	true	false	"""魔法少女(ももこ)"""	"""魔法少女（桃子）"""		魔法少女（桃子）	llm_or_other
live2dList.json	1210|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1216|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1217|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1301|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1302|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1302|89	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1303|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1309|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1401|01	description	llm_or_other	true	false	"""魔法少女(いろは)"""	"""魔法少女（彩羽）"""		魔法少女（彩羽）	llm_or_other
live2dList.json	1401|02	description	llm_or_other	true	false	"""魔法少女(うい)"""	"""魔法少女（忧）"""		魔法少女（忧）	llm_or_other
live2dList.json	1401|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1402|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1501|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1502|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1601|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1701|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	1801|01	description	llm_or_other	true	false	"""魔法少女(いろは)"""	"""魔法少女（彩羽）"""		魔法少女（彩羽）	llm_or_other
live2dList.json	1801|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2001|02	description	llm_or_other	true	false	"""見滝原中学校の制服②"""	"""见泷原中学校服②"""		见泷原中学校服②	llm_or_other
live2dList.json	2001|52	description	llm_or_other	true	false	"""パジャマ"""	"""睡衣"""		睡衣	llm_or_other
live2dList.json	2002|53	description	llm_or_other	true	false	"""黒ワンピース"""	"""黑色连衣裙"""		黑色连衣裙	llm_or_other
live2dList.json	2003|52	description	llm_or_other	true	false	"""パジャマ"""	"""睡衣"""		睡衣	llm_or_other
live2dList.json	2004|52	description	llm_or_other	true	false	"""パジャマ"""	"""睡衣"""		睡衣	llm_or_other
live2dList.json	2005|51	description	llm_or_other	true	false	"""パジャマ"""	"""睡衣"""		睡衣	llm_or_other
live2dList.json	2005|53	description	llm_or_other	true	false	"""お正月衣装"""	"""新年服装"""		新年服装	llm_or_other
live2dList.json	2006|04	description	llm_or_other	true	false	"""見滝原中学校の制服"""	"""见泷原中学校服"""		见泷原中学校服	llm_or_other
live2dList.json	2006|51	description	llm_or_other	true	false	"""パジャマ"""	"""睡衣"""		睡衣	llm_or_other
live2dList.json	2006|53	description	llm_or_other	true	false	"""お正月衣装"""	"""新年服装"""		新年服装	llm_or_other
live2dList.json	2007|51	description	llm_or_other	true	false	"""お正月衣装"""	"""新年服装"""		新年服装	llm_or_other
live2dList.json	2009|02	description	llm_or_other	true	false	"""見滝原中学校の制服②"""	"""见泷原中学校服②"""		见泷原中学校服②	llm_or_other
live2dList.json	2009|04	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2009|06	description	llm_or_other	true	false	"""見滝原中学校の制服"""	"""见泷原中学校服"""		见泷原中学校服	llm_or_other
live2dList.json	2009|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2102|50	description	llm_or_other	true	false	"""プロデューサー"""	"""制作人"""		制作人	llm_or_other
live2dList.json	2102|51	description	llm_or_other	true	false	"""アイドル衣装"""	"""偶像服装"""		偶像服装	llm_or_other
live2dList.json	2102|52	description	llm_or_other	true	false	"""鹿目アロハ"""	"""鹿目夏威夷衫"""		鹿目夏威夷衫	llm_or_other
live2dList.json	2103|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2104|01	description	llm_or_other	true	false	"""魔法少女(まどか)"""	"""魔法少女（小圆）"""		魔法少女（小圆）	llm_or_other
live2dList.json	2104|02	description	llm_or_other	true	false	"""魔法少女(いろは)"""	"""魔法少女（彩羽）"""		魔法少女（彩羽）	llm_or_other
live2dList.json	2104|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2105|02	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2105|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2106|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2107|01	description	llm_or_other	true	false	"""魔法少女(まどか先輩)"""	"""魔法少女（小圆前辈）"""		魔法少女（小圆前辈）	llm_or_other
live2dList.json	2107|02	description	llm_or_other	true	false	"""魔法少女(いろはちゃん)"""	"""魔法少女（小彩羽）"""		魔法少女（小彩羽）	llm_or_other
live2dList.json	2107|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2201|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2202|01	description	llm_or_other	true	false	"""見滝原中学校の制服"""	"""见泷原中学校服"""		见泷原中学校服	llm_or_other
live2dList.json	2202|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2203|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2301|02	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2301|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2400|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2401|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2402|02	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2402|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2501|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2502|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2503|02	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2503|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2600|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2601|02	description	llm_or_other	true	false	"""レコンパンスの制服"""	"""雷孔庞斯校服"""		雷孔庞斯校服	llm_or_other
live2dList.json	2601|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2602|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2700|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	2701|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3002|51	description	llm_or_other	true	false	"""ハロウィン衣装(2022)"""	"""万圣节服装（2022）"""		万圣节服装（2022）	llm_or_other
live2dList.json	3006|51	description	llm_or_other	true	false	"""クリスマス衣装(2019)"""	"""圣诞服装（2019）"""		圣诞服装（2019）	llm_or_other
live2dList.json	3007|50	description	llm_or_other	true	false	"""ハロウィン仮装"""	"""万圣节装扮"""		万圣节装扮	llm_or_other
live2dList.json	3008|50	description	llm_or_other	true	false	"""クリスマス衣装(2019)"""	"""圣诞服装（2019）"""		圣诞服装（2019）	llm_or_other
live2dList.json	3015|50	description	llm_or_other	true	false	"""ハロウィン衣装(2022)"""	"""万圣节服装（2022）"""		万圣节服装（2022）	llm_or_other
live2dList.json	3017|01	description	llm_or_other	true	false	"""水名女学園の制服"""	"""水名女子学园校服"""		水名女子学园校服	llm_or_other
live2dList.json	3017|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3018|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3019|50	description	llm_or_other	true	false	"""ハロウィン仮装"""	"""万圣节装扮"""		万圣节装扮	llm_or_other
live2dList.json	3021|01	description	llm_or_other	true	false	"""神浜市立大附属学校の制服"""	"""神滨市立大附属学校校服"""		神滨市立大附属学校校服	llm_or_other
live2dList.json	3021|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3022|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3024|01	description	llm_or_other	true	false	"""水名女学園の制服"""	"""水名女子学园校服"""		水名女子学园校服	llm_or_other
live2dList.json	3024|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3030|51	description	llm_or_other	true	false	"""クリスマス衣装(2022)"""	"""圣诞服装（2022）"""		圣诞服装（2022）	llm_or_other
live2dList.json	3033|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3034|01	description	llm_or_other	true	false	"""栄総合学園の制服"""	"""荣综合学园校服"""		荣综合学园校服	llm_or_other
live2dList.json	3034|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3036|01	description	llm_or_other	true	false	"""南凪自由学園の制服"""	"""南凪自由学园校服"""		南凪自由学园校服	llm_or_other
live2dList.json	3036|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3037|51	description	llm_or_other	true	false	"""ハロウィン衣装(2020)"""	"""万圣节服装（2020）"""		万圣节服装（2020）	llm_or_other
live2dList.json	3038|01	description	llm_or_other	true	false	"""工匠学舎の制服"""	"""工匠学舍校服"""		工匠学舍校服	llm_or_other
live2dList.json	3038|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3039|01	description	llm_or_other	true	false	"""工匠学舎の制服"""	"""工匠学舍校服"""		工匠学舍校服	llm_or_other
live2dList.json	3039|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3040|01	description	llm_or_other	true	false	"""工匠学舎の制服"""	"""工匠学舍校服"""		工匠学舍校服	llm_or_other
live2dList.json	3040|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3041|01	description	llm_or_other	true	false	"""聖リリアンナ学園の制服"""	"""圣莉莉安娜学园校服"""		圣莉莉安娜学园校服	llm_or_other
live2dList.json	3041|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3042|01	description	llm_or_other	true	false	"""南凪自由学園の制服"""	"""南凪自由学园校服"""		南凪自由学园校服	llm_or_other
live2dList.json	3042|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3043|02	description	llm_or_other	true	false	"""ウワサ"""	"""传闻"""		传闻	llm_or_other
live2dList.json	3044|01	description	llm_or_other	true	false	"""栄総合学園の制服"""	"""荣综合学园校服"""		荣综合学园校服	llm_or_other
live2dList.json	3044|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3045|01	description	llm_or_other	true	false	"""聖リリアンナ学園の制服"""	"""圣莉莉安娜学园校服"""		圣莉莉安娜学园校服	llm_or_other
live2dList.json	3045|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3046|51	description	llm_or_other	true	false	"""ハロウィン衣装(2020)"""	"""万圣节服装（2020）"""		万圣节服装（2020）	llm_or_other
live2dList.json	3047|01	description	llm_or_other	true	false	"""聖リリアンナ学園の制服"""	"""圣莉莉安娜学园校服"""		圣莉莉安娜学园校服	llm_or_other
live2dList.json	3047|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3048|01	description	llm_or_other	true	false	"""栄総合学園の制服"""	"""荣综合学园校服"""		荣综合学园校服	llm_or_other
live2dList.json	3048|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3049|50	description	llm_or_other	true	false	"""ハロウィン衣装(2020)"""	"""万圣节服装（2020）"""		万圣节服装（2020）	llm_or_other
live2dList.json	3050|01	description	llm_or_other	true	false	"""聖リリアンナ学園の制服"""	"""圣莉莉安娜学园校服"""		圣莉莉安娜学园校服	llm_or_other
live2dList.json	3050|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3051|01	description	llm_or_other	true	false	"""大東学院の制服"""	"""大东学院校服"""		大东学院校服	llm_or_other
live2dList.json	3051|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3052|01	description	llm_or_other	true	false	"""工匠学舎の制服"""	"""工匠学舍校服"""		工匠学舍校服	llm_or_other
live2dList.json	3052|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3054|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
live2dList.json	3055|01	description	llm_or_other	true	false	"""南凪自由学園の制服"""	"""南凪自由学园校服"""		南凪自由学园校服	llm_or_other
live2dList.json	3055|88	description	llm_or_other	true	false	"""魔法少女(マギレポ)"""	"""魔法少女（Magia Report）"""		魔法少女（Magia Report）	llm_or_other
