kind,logical_path,complete_path,callgraph_path,complete_size,callgraph_size,complete_sha256,callgraph_sha256,complete_width,complete_height,callgraph_width,callgraph_height,status
direct,jadx-reference/res/drawable-xxhdpi/googleg_disabled_color_18.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxhdpi/googleg_disabled_color_18.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxhdpi/googleg_disabled_color_18.png,984,984,5cb82ee4939bfcf86313a6d677bfa94023ecb59fb19cee23a06e5ee109177409,5cb82ee4939bfcf86313a6d677bfa94023ecb59fb19cee23a06e5ee109177409,54,54,54,54,byte_identical
direct,jadx-reference/res/drawable-xxhdpi/googleg_standard_color_18.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxhdpi/googleg_standard_color_18.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxhdpi/googleg_standard_color_18.png,1630,1630,6cd74162958082dbc31653c038bdf2db8bbb25f714daa3724e63dc829a6fed6c,6cd74162958082dbc31653c038bdf2db8bbb25f714daa3724e63dc829a6fed6c,54,54,54,54,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_000.png,294,294,53d276969108797576735b250cd539ae1c0392c0ab069d3ff5d91659b367f26f,53d276969108797576735b250cd539ae1c0392c0ab069d3ff5d91659b367f26f,128,128,128,128,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_check_to_on_mtrl_015.png,550,550,ebe37b4ccb669a41b548014ac3bfa6558d1a8c36d8937581263d1e6988af7885,ebe37b4ccb669a41b548014ac3bfa6558d1a8c36d8937581263d1e6988af7885,128,128,128,128,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_000.png,1013,1013,9f75519abe4162059476f468fd48ecce482b669e57b94d8749be783d63808754,9f75519abe4162059476f468fd48ecce482b669e57b94d8749be783d63808754,128,128,128,128,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_radio_to_on_mtrl_015.png,1224,1224,39a6096185fb8c1e2f4640e3f34e41b9fb5060c79181213566e9c504a0599314,39a6096185fb8c1e2f4640e3f34e41b9fb5060c79181213566e9c504a0599314,128,128,128,128,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00001.png,2505,2505,c367b73a33a933429e1d57d33fcfbf243f0274e7cdba221a0b983ee15b5baca9,c367b73a33a933429e1d57d33fcfbf243f0274e7cdba221a0b983ee15b5baca9,108,108,108,108,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_btn_switch_to_on_mtrl_00012.png,2816,2816,b4af73e52266be570c2c163d987e64348066db311b41e7a382000529c0136c6b,b4af73e52266be570c2c163d987e64348066db311b41e7a382000529c0136c6b,108,108,108,108,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_000.png,499,499,945877f41b82cd839c126dcf0ef005eb028876fcee5704434ddf6cb9c15c5bcc,945877f41b82cd839c126dcf0ef005eb028876fcee5704434ddf6cb9c15c5bcc,48,48,48,48,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_scrubber_control_to_pressed_mtrl_005.png,785,785,3db773e478eaf384cd3d4572aeff4fbe4b10e0c87475028776784bec3e00ddbf,3db773e478eaf384cd3d4572aeff4fbe4b10e0c87475028776784bec3e00ddbf,72,72,72,72,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_spinner_mtrl_am_alpha.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_spinner_mtrl_am_alpha.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_spinner_mtrl_am_alpha.png,430,430,2552cd1bcdd9882d6c258833fb70bc081a31a2a093ef9c256f92431370a6e5de,2552cd1bcdd9882d6c258833fb70bc081a31a2a093ef9c256f92431370a6e5de,72,96,72,96,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_switch_track_mtrl_alpha.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_switch_track_mtrl_alpha.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_switch_track_mtrl_alpha.png,813,813,100cc6ae3870dd769a252e44608a81956522e867674f854619ba7c68d314cad7,100cc6ae3870dd769a252e44608a81956522e867674f854619ba7c68d314cad7,94,64,94,64,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_tab_indicator_mtrl_alpha.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_tab_indicator_mtrl_alpha.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_tab_indicator_mtrl_alpha.png,202,202,e7e36c3cbcedc97bc28aff91ed72c4310b16c331713a1698a692c66d46f63227,e7e36c3cbcedc97bc28aff91ed72c4310b16c331713a1698a692c66d46f63227,48,48,48,48,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_left_mtrl.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_left_mtrl.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_left_mtrl.png,550,550,107881a296b4de244b948c66cd84de7b4a641293031713f893ee56db9299efca,107881a296b4de244b948c66cd84de7b4a641293031713f893ee56db9299efca,176,88,176,88,byte_identical
direct,jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_right_mtrl.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_right_mtrl.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/drawable-xxxhdpi/abc_text_select_handle_right_mtrl.png,553,553,ae5cdefaa3814c9d513d4c16d4d1e75156f64524b7d8bd7e480393440be6369a,ae5cdefaa3814c9d513d4c16d4d1e75156f64524b7d8bd7e480393440be6369a,176,88,176,88,byte_identical
direct,jadx-reference/res/mipmap-hdpi/ic_launcher.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-hdpi/ic_launcher.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-hdpi/ic_launcher.png,13168,13168,0682cbf2077374fdf5cedd3f6e2633d843add4f9f675b0e04c331e43f6006602,0682cbf2077374fdf5cedd3f6e2633d843add4f9f675b0e04c331e43f6006602,72,72,72,72,byte_identical
direct,jadx-reference/res/mipmap-hdpi/ic_launcher_background.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-hdpi/ic_launcher_background.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-hdpi/ic_launcher_background.png,59099,59099,1a531dc944b8ddc0b2a33e6e9e64268c4585f01b9c9e4f153a6b8f89b0cb747d,1a531dc944b8ddc0b2a33e6e9e64268c4585f01b9c9e4f153a6b8f89b0cb747d,162,162,162,162,byte_identical
direct,jadx-reference/res/mipmap-hdpi/ic_launcher_foreground.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-hdpi/ic_launcher_foreground.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-hdpi/ic_launcher_foreground.png,133,133,b3b66690173947152049ca24178d4557fed43f76b1475217779eddbcef9361ec,b3b66690173947152049ca24178d4557fed43f76b1475217779eddbcef9361ec,162,162,162,162,byte_identical
direct,jadx-reference/res/mipmap-hdpi/ic_stat_notify.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-hdpi/ic_stat_notify.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-hdpi/ic_stat_notify.png,729,729,167afcc06ee0fb79d36eeec6cdd0bcc857e7d3f0aab9786e1cdba09ebb1d0fe1,167afcc06ee0fb79d36eeec6cdd0bcc857e7d3f0aab9786e1cdba09ebb1d0fe1,24,24,24,24,byte_identical
direct,jadx-reference/res/mipmap-mdpi/ic_launcher.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-mdpi/ic_launcher.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-mdpi/ic_launcher.png,6218,6218,b1554a3fb59aa260a46f8459e09a5c82214f2808e5ebc5c6a73028b673ca4ccf,b1554a3fb59aa260a46f8459e09a5c82214f2808e5ebc5c6a73028b673ca4ccf,48,48,48,48,byte_identical
direct,jadx-reference/res/mipmap-mdpi/ic_launcher_background.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-mdpi/ic_launcher_background.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-mdpi/ic_launcher_background.png,28036,28036,e4c43285691278cded6f6c0789c5de9215577af3ef19c84c6ab032655d3c1a36,e4c43285691278cded6f6c0789c5de9215577af3ef19c84c6ab032655d3c1a36,108,108,108,108,byte_identical
direct,jadx-reference/res/mipmap-mdpi/ic_launcher_foreground.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-mdpi/ic_launcher_foreground.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-mdpi/ic_launcher_foreground.png,119,119,94e491d28e5cfd119cff143484f8d88abbc51cd383a93d819283025c1c2fc5b8,94e491d28e5cfd119cff143484f8d88abbc51cd383a93d819283025c1c2fc5b8,108,108,108,108,byte_identical
direct,jadx-reference/res/mipmap-mdpi/ic_stat_notify.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-mdpi/ic_stat_notify.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-mdpi/ic_stat_notify.png,503,503,637a114da6db1fb17d9da8f91fd0f50206ec5f2054b8537a4deeee71eb7076e8,637a114da6db1fb17d9da8f91fd0f50206ec5f2054b8537a4deeee71eb7076e8,18,18,18,18,byte_identical
direct,jadx-reference/res/mipmap-xhdpi/ic_launcher.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xhdpi/ic_launcher.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xhdpi/ic_launcher.png,22442,22442,e89e82cf25f49d998152f25e6a10fbae93d805a03204d8447daccc91b4f35bd8,e89e82cf25f49d998152f25e6a10fbae93d805a03204d8447daccc91b4f35bd8,96,96,96,96,byte_identical
direct,jadx-reference/res/mipmap-xhdpi/ic_launcher_background.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xhdpi/ic_launcher_background.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xhdpi/ic_launcher_background.png,99072,99072,4384d24bbfdf9f1ab5c30461800a822fc1f10fcee8594b57881b0f6b9dfd2a9a,4384d24bbfdf9f1ab5c30461800a822fc1f10fcee8594b57881b0f6b9dfd2a9a,216,216,216,216,byte_identical
direct,jadx-reference/res/mipmap-xhdpi/ic_launcher_foreground.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xhdpi/ic_launcher_foreground.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xhdpi/ic_launcher_foreground.png,153,153,21a67a0710cfb7bfa362991aafa71b9e706bbdbab73384c309df8f1bac34ab51,21a67a0710cfb7bfa362991aafa71b9e706bbdbab73384c309df8f1bac34ab51,216,216,216,216,byte_identical
direct,jadx-reference/res/mipmap-xhdpi/ic_stat_notify.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xhdpi/ic_stat_notify.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xhdpi/ic_stat_notify.png,1135,1135,eae2c60a28a040756cbb1fa0be5c393a0faf03e27d5afc95a05994d1e2ae55ce,eae2c60a28a040756cbb1fa0be5c393a0faf03e27d5afc95a05994d1e2ae55ce,36,36,36,36,byte_identical
direct,jadx-reference/res/mipmap-xxhdpi/ic_launcher.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxhdpi/ic_launcher.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxhdpi/ic_launcher.png,46742,46742,156d5ee13c947c704a9e91368148dd5adaeaa4794fcbc4670068414913264f52,156d5ee13c947c704a9e91368148dd5adaeaa4794fcbc4670068414913264f52,144,144,144,144,byte_identical
direct,jadx-reference/res/mipmap-xxhdpi/ic_launcher_background.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxhdpi/ic_launcher_background.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxhdpi/ic_launcher_background.png,201356,201356,975c8df8bee0073400a43e0abdc17d21006d784e0fd4a772b0213df8abee5c11,975c8df8bee0073400a43e0abdc17d21006d784e0fd4a772b0213df8abee5c11,324,324,324,324,byte_identical
direct,jadx-reference/res/mipmap-xxhdpi/ic_launcher_foreground.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxhdpi/ic_launcher_foreground.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxhdpi/ic_launcher_foreground.png,210,210,449d0babb982f76fbf5bc303d664b5d650ecffce6f0fbbd9d232413b10c1f7d7,449d0babb982f76fbf5bc303d664b5d650ecffce6f0fbbd9d232413b10c1f7d7,324,324,324,324,byte_identical
direct,jadx-reference/res/mipmap-xxhdpi/ic_stat_notify.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxhdpi/ic_stat_notify.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxhdpi/ic_stat_notify.png,1487,1487,9adef6614ae57a401aedd3c0a2c8ffc591fa8799828e7a5634550b24acbabd00,9adef6614ae57a401aedd3c0a2c8ffc591fa8799828e7a5634550b24acbabd00,48,48,48,48,byte_identical
direct,jadx-reference/res/mipmap-xxxhdpi/ic_launcher.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxxhdpi/ic_launcher.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxxhdpi/ic_launcher.png,78101,78101,4506e7d03759513227504d87def36459d7ddfef393cf6d94ac5547c1b746cdb9,4506e7d03759513227504d87def36459d7ddfef393cf6d94ac5547c1b746cdb9,192,192,192,192,byte_identical
direct,jadx-reference/res/mipmap-xxxhdpi/ic_launcher_background.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxxhdpi/ic_launcher_background.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxxhdpi/ic_launcher_background.png,325999,325999,1707067181a5ae5365efd74d85534c52a340b55873a539e7c395ac6221e4003a,1707067181a5ae5365efd74d85534c52a340b55873a539e7c395ac6221e4003a,432,432,432,432,byte_identical
direct,jadx-reference/res/mipmap-xxxhdpi/ic_launcher_foreground.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxxhdpi/ic_launcher_foreground.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxxhdpi/ic_launcher_foreground.png,288,288,ffba6e4b930c012c8441a26943ecc04fd809592bed289c02b2e675ce31689aa4,ffba6e4b930c012c8441a26943ecc04fd809592bed289c02b2e675ce31689aa4,432,432,432,432,byte_identical
direct,jadx-reference/res/mipmap-xxxhdpi/ic_stat_notify.png,complete/magirecocn-images-complete/01_direct_images/jadx-reference/res/mipmap-xxxhdpi/ic_stat_notify.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/jadx-reference/res/mipmap-xxxhdpi/ic_stat_notify.png,2505,2505,32fbcf721b914d608bb323ec77a25a2f1bfb8cf1226dab5a33283a2f74155fbf,32fbcf721b914d608bb323ec77a25a2f1bfb8cf1226dab5a33283a2f74155fbf,96,96,96,96,byte_identical
direct,res/drawable-hdpi/abc_ab_share_pack_mtrl_alpha.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_ab_share_pack_mtrl_alpha.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_ab_share_pack_mtrl_alpha.9.png,156,156,8cab86e754b4873941d0d4cf003f898bf0e212878a9a6c95aea74e69b2ede9ee,8cab86e754b4873941d0d4cf003f898bf0e212878a9a6c95aea74e69b2ede9ee,26,26,26,26,byte_identical
direct,res/drawable-hdpi/abc_btn_check_to_on_mtrl_000.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_check_to_on_mtrl_000.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_check_to_on_mtrl_000.png,286,286,e32c51210d0ebb45bdc7913aa243e5371d160d59398b5807aef31846c9907347,e32c51210d0ebb45bdc7913aa243e5371d160d59398b5807aef31846c9907347,48,48,48,48,byte_identical
direct,res/drawable-hdpi/abc_btn_check_to_on_mtrl_015.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_check_to_on_mtrl_015.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_check_to_on_mtrl_015.png,537,537,1f1a2940432bcfe00b1fef27efe73e7ce24a956ef5e628eb4dc903bcf3b55aed,1f1a2940432bcfe00b1fef27efe73e7ce24a956ef5e628eb4dc903bcf3b55aed,48,48,48,48,byte_identical
direct,res/drawable-hdpi/abc_btn_radio_to_on_mtrl_000.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_radio_to_on_mtrl_000.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_radio_to_on_mtrl_000.png,565,565,c1b657e028594c12158cda195f3409f741298179077a3a61c4881fd8d7e8899b,c1b657e028594c12158cda195f3409f741298179077a3a61c4881fd8d7e8899b,48,48,48,48,byte_identical
direct,res/drawable-hdpi/abc_btn_radio_to_on_mtrl_015.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_radio_to_on_mtrl_015.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_radio_to_on_mtrl_015.png,687,687,80779cea7be4dd5108cbe2f231ddf787a07190a85ba189c0cececbb239d5e6fa,80779cea7be4dd5108cbe2f231ddf787a07190a85ba189c0cececbb239d5e6fa,48,48,48,48,byte_identical
direct,res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00001.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00001.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00001.9.png,1200,1200,8d5ad29f693741b37d84f391f99a7926fa30e095b2b9ecfbdb82e3dd48d84238,8d5ad29f693741b37d84f391f99a7926fa30e095b2b9ecfbdb82e3dd48d84238,43,43,43,43,byte_identical
direct,res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00012.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00012.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_btn_switch_to_on_mtrl_00012.9.png,1380,1380,d70fdf67d954794937d8c9e232cd2e8856e0fdfd0a0d0aacc879376bb1379800,d70fdf67d954794937d8c9e232cd2e8856e0fdfd0a0d0aacc879376bb1379800,43,43,43,43,byte_identical
direct,res/drawable-hdpi/abc_cab_background_top_mtrl_alpha.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_cab_background_top_mtrl_alpha.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_cab_background_top_mtrl_alpha.9.png,148,148,0fe2ba6159913e22fa2afa17da3eea2167c7cdf26842027cb381f6473e3dae3a,0fe2ba6159913e22fa2afa17da3eea2167c7cdf26842027cb381f6473e3dae3a,38,38,38,38,byte_identical
direct,res/drawable-hdpi/abc_ic_commit_search_api_mtrl_alpha.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_ic_commit_search_api_mtrl_alpha.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_ic_commit_search_api_mtrl_alpha.png,182,182,effd38f217713d7e0522d7d74e70c21a57f382e42cb2318a9ac00dfd25d5dfb0,effd38f217713d7e0522d7d74e70c21a57f382e42cb2318a9ac00dfd25d5dfb0,48,48,48,48,byte_identical
direct,res/drawable-hdpi/abc_list_divider_mtrl_alpha.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_divider_mtrl_alpha.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_divider_mtrl_alpha.9.png,78,78,0f939ad7987b8e8440bebfc7b20cd9bb042e95c9041f4485cf280e13cde8f7b2,0f939ad7987b8e8440bebfc7b20cd9bb042e95c9041f4485cf280e13cde8f7b2,3,3,3,3,byte_identical
direct,res/drawable-hdpi/abc_list_focused_holo.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_focused_holo.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_focused_holo.9.png,120,120,42ed58be6a90b85c5f81a09ec0a53ea88145064128149a1810e6b445e424af8a,42ed58be6a90b85c5f81a09ec0a53ea88145064128149a1810e6b445e424af8a,11,11,11,11,byte_identical
direct,res/drawable-hdpi/abc_list_longpressed_holo.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_longpressed_holo.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_longpressed_holo.9.png,104,104,f4f9960575f322021adba8a991a0386ab2aee8897b41cabf7d6f9735f15d1b43,f4f9960575f322021adba8a991a0386ab2aee8897b41cabf7d6f9735f15d1b43,11,11,11,11,byte_identical
direct,res/drawable-hdpi/abc_list_pressed_holo_dark.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_pressed_holo_dark.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_pressed_holo_dark.9.png,107,107,5f6f9f9803045d92e657b987205aa7b1c3e72cbb51633b6e6af5acc67f9f0a08,5f6f9f9803045d92e657b987205aa7b1c3e72cbb51633b6e6af5acc67f9f0a08,11,11,11,11,byte_identical
direct,res/drawable-hdpi/abc_list_pressed_holo_light.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_pressed_holo_light.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_pressed_holo_light.9.png,105,105,0f36e20c67c8f3ccf089b15f8c442736cd11c749eac394f6c375365ae9a2ff22,0f36e20c67c8f3ccf089b15f8c442736cd11c749eac394f6c375365ae9a2ff22,11,11,11,11,byte_identical
direct,res/drawable-hdpi/abc_list_selector_disabled_holo_dark.9.png,complete/magirecocn-images-complete/01_direct_images/res/drawable-hdpi/abc_list_selector_disabled_holo_dark.9.png,callgraph/magirecocn-image-callgraph-l2d-reuse-final/05_l2d_browser/assets/direct/res/drawable-hdpi/abc_list_selector_disabled_holo_dark.9.png,154,154,e6cf65047bbe1f8df6a021dc51a8ef16b1c96ee5c0392d97987784c2981f1dc1,e6cf65047bbe1f8df6a021dc51a8ef16b1c96ee5c0392d97987784c2981f1dc1,23,65,23,65,byte_identical
