file	json_path	stable_context	field	branch_scanned_value	current_value	decision	source_tier	official_cn_exact_occurrences	wiki_exact_occurrences	reason
eventStoryList.json	$[737].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[737].storyTitle		storyTitle	Intermission	幕间	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[738].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[738].storyTitle		storyTitle	Record Ⅳ	记录Ⅳ	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[739].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[739].storyTitle		storyTitle	Record Ⅴ-1	记录Ⅴ-1	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[740].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[740].storyTitle		storyTitle	Record Ⅴ-2	记录Ⅴ-2	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[741].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[741].storyTitle		storyTitle	Record Ⅵ-1	记录Ⅵ-1	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[742].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[742].storyTitle		storyTitle	Record Ⅵ-2	记录Ⅵ-2	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[743].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[743].storyTitle		storyTitle	Record Ⅶ-1	记录Ⅶ-1	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[744].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[744].storyTitle		storyTitle	Record Ⅶ-2	记录Ⅶ-2	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[745].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[745].storyTitle		storyTitle	Record Ⅶ-3	记录Ⅶ-3	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[746].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[746].storyTitle		storyTitle	Record Ⅷ-1	记录Ⅷ-1	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[747].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[747].storyTitle		storyTitle	Record Ⅷ-2	记录Ⅷ-2	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[748].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[748].storyTitle		storyTitle	Record Ⅸ	记录Ⅸ	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[749].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[749].storyTitle		storyTitle	Record Ⅹ	记录Ⅹ	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[750].pointTitle		pointTitle	Story	剧情	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[750].storyTitle		storyTitle	Epilogue	尾声	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[80].storyTitle		storyTitle	INTERMISSION	幕间	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[90].storyTitle		storyTitle	TRUE END	真结局	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[959].storyTitle		storyTitle	INTERMISSION	幕间	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[969].storyTitle		storyTitle	TRUE END	真结局	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[96].storyTitle		storyTitle	EPILOGUE	尾声	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
eventStoryList.json	$[975].storyTitle		storyTitle	EPILOGUE	尾声	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
itemList.json	$[1141].name		name	Over Limiter	限制解除器	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
itemList.json	$[1142].name		name	Over Limiter - Core	限制解除器·核心	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.10421.name		name	Serenity Adept[Ⅰ]	宁静精通[Ⅰ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.10422.name		name	Serenity Adept[Ⅱ]	宁静精通[Ⅱ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.116400.name		name	Invisible Blast[Ⅵ]	Invisible Blast[Ⅵ]	保留原字面值	official-cn-exact	7	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
pieceSkillMap.json	$.116401.name		name	Invisible Blast[Ⅶ]	Invisible Blast[Ⅶ]	保留原字面值	official-cn-exact	7	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
pieceSkillMap.json	$.117200.name		name	Invisible Accele[Ⅵ]	Invisible Accele[Ⅵ]	保留原字面值	official-cn-exact	2	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
pieceSkillMap.json	$.117201.name		name	Invisible Accele[Ⅶ]	Invisible Accele[Ⅶ]	保留原字面值	official-cn-exact	2	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
pieceSkillMap.json	$.161200.name		name	Never Forget	永不忘怀	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.161201.name		name	Never Forget	永不忘怀	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.168600.name		name	Blessing Adept[Ⅱ]	祝福精通[Ⅱ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.21031.name		name	Charge Expert Aura[Ⅲ]	Charge精通光环[Ⅲ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.21032.name		name	Charge Expert Aura[Ⅴ]	Charge精通光环[Ⅴ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.21041.name		name	Ignore Seal Magia[Ⅰ]	Magia封印无效[Ⅰ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.21042.name		name	Ignore Seal Magia[Ⅱ]	Magia封印无效[Ⅱ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.22011.name		name	Full Burst Adept[Ⅰ]	全力爆发精通[Ⅰ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.22012.name		name	Full Burst Adept[Ⅱ]	全力爆发精通[Ⅱ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.40281.name		name	Blessing Adept[Ⅰ]	祝福精通[Ⅰ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
pieceSkillMap.json	$.40282.name		name	Blessing Adept[Ⅱ]	祝福精通[Ⅱ]	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
placeSkillMap.json	$.91.name		name	Light Tercio	光之方阵	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
placeSkillMap.json	$.92.name		name	Dark Tercio	暗之方阵	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
placeSkillMap.json	$.93.name		name	Tercio (Forest)	木之方阵	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
placeSkillMap.json	$.94.name		name	Tercio (Flame)	火之方阵	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
placeSkillMap.json	$.95.name		name	Tercio (Aqua)	水之方阵	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1094].title	sectionId=330491	title	Encounter	邂逅	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1095].title	sectionId=330492	title	Vs.The World	Vs.The World	保留原字面值	official-cn-exact	1	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
sectionList.json	$[1096].title	sectionId=330493	title	Watch Over	Watch Over	保留原字面值	official-cn-exact	1	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
sectionList.json	$[1286].title	sectionId=340512	title	Standby Ready	准备就绪	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1297].title	sectionId=340611	title	Like attracts like.	物以类聚。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1298].title	sectionId=340612	title	Seize the day.	把握当下。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1299].title	sectionId=340613	title	Life is short.	人生苦短。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1301].title	sectionId=340621	title	Just keep going.	继续前行。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1302].title	sectionId=340622	title	Be kind. Be honest.	心怀善意，坦诚待人。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1303].title	sectionId=340623	title	Keep it fun.	乐在其中。	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1392].title	sectionId=521710	title	BEYOND MAGIA	超越Magia	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[1574].title	sectionId=730522	title	Ignorance Is Bliss	无知是福	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[168].title	sectionId=102005	title	LastMagia	LastMagia	保留原字面值	official-cn-exact	1	0	旧国服客户端/dump 对同一字面值有精确命中；属于正式标题、招式名或机制名。
sectionList.json	$[304].title	sectionId=104101	title	Pillar of Tomorrow	明日之柱	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[305].title	sectionId=104102	title	Pillar of Tomorrow	明日之柱	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[306].title	sectionId=104201	title	film1	film1	保留原字面值	wiki-exact-formal	0	43	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[307].title	sectionId=104202	title	film2	film2	保留原字面值	wiki-exact-formal	0	25	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[308].title	sectionId=104203	title	film3	film3	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[309].title	sectionId=104204	title	film4	film4	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[310].title	sectionId=104205	title	film5	film5	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[311].title	sectionId=104206	title	film6	film6	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[312].title	sectionId=104207	title	film7	film7	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[313].title	sectionId=104208	title	film8	film8	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[314].title	sectionId=104209	title	film9	film9	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[315].title	sectionId=104210	title	film10	film10	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[316].title	sectionId=104211	title	film11	film11	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[317].title	sectionId=104212	title	film12-1	film12-1	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[318].title	sectionId=104213	title	film12-2	film12-2	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[319].title	sectionId=104214	title	film12-2	film12-2	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[320].title	sectionId=104215	title	film0	film0	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[321].title	sectionId=104216	title	film1-0	film1-0	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[322].title	sectionId=104217	title	film12-3	film12-3	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[323].title	sectionId=104218	title	film13	film13	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[324].title	sectionId=104221	title	film1	film1	保留原字面值	wiki-exact-formal	0	43	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[325].title	sectionId=104222	title	film2	film2	保留原字面值	wiki-exact-formal	0	25	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[326].title	sectionId=104223	title	film3	film3	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[327].title	sectionId=104224	title	film4	film4	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[328].title	sectionId=104225	title	film5	film5	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[329].title	sectionId=104226	title	film6	film6	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[330].title	sectionId=104227	title	film7	film7	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[331].title	sectionId=104228	title	film8	film8	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[332].title	sectionId=104229	title	film10	film10	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[333].title	sectionId=104230	title	film11	film11	保留原字面值	wiki-exact-formal	0	7	Wiki 对同一正式名称有精确记录；不把专名强行直译成普通 UI 文案。
sectionList.json	$[334].title	sectionId=104231	title	film12	film12	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[335].title	sectionId=104232	title	film0	film0	保留原字面值	source-formal-structural-label	0	0	Scene0 剧情的胶片编号式正式结构标签；不是通用英文 UI，且没有更高权威中文值。
sectionList.json	$[570].charaName	sectionId=310421	charaName	Kyubert	小丘比	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[571].charaName	sectionId=310422	charaName	Kyubert	小丘比	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[572].charaName	sectionId=310423	charaName	Kyubert	小丘比	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[573].charaName	sectionId=310424	charaName	Kyubert	小丘比	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[849].title	sectionId=322021	title	Act Ⅰ	第一幕	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[850].title	sectionId=322022	title	Act Ⅱ	第二幕	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
sectionList.json	$[851].title	sectionId=322023	title	Act Ⅲ	第三幕	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
shopItemList.json	$[468].name	id=16714	name	Miracle☆Reporters	奇迹☆记者们	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
shopItemList.json	$[549].name	id=23002	name	Over Limiter - Core	限制解除器·核心	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
shopItemList.json	$[619].name	id=27703	name	Over Limiter - Core	限制解除器·核心	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
shopItemList.json	$[656].name	id=29898	name	Next☆Actor	下一位☆演员	已在当前产品中文化	current-authority-curation	0	0	远端 main 的有效变更已逐项择优回收，本地当前值含中文。
