record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-15746	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:5	visible_text_or_string	"[""02"", ""获取抽卡时""]"	"[""02"", ""扭蛋获取时""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:5/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""02"", ""获取抽卡时""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15747	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:50	visible_text_or_string	"[""47"", ""光盘组①""]"	"[""47"", ""行动盘选择①""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:50/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""47"", ""光盘组①""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15748	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:51	visible_text_or_string	"[""48"", ""光盘组②""]"	"[""48"", ""行动盘选择②""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:51/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""48"", ""光盘组②""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15749	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:52	visible_text_or_string	"[""49"", ""光盘组③""]"	"[""49"", ""行动盘选择③""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:52/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""49"", ""光盘组③""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15750	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:53	visible_text_or_string	"[""50"", ""光盘组 ④""]"	"[""50"", ""行动盘选择④""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:53/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""50"", ""光盘组 ④""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15751	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:54	visible_text_or_string	"[""51"", ""磁盘组（连携）""]"	"[""51"", ""行动盘选择（发起连携）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:54/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""51"", ""磁盘组（连携）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15752	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:55	visible_text_or_string	"[""52"", ""磁盘组（连携）""]"	"[""52"", ""行动盘选择（接受连携）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:55/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""52"", ""磁盘组（连携）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15753	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:56	visible_text_or_string	"[""53"", ""第一次攻击①（长线）""]"	"[""53"", ""第1次攻击时①（长台词）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:56/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""53"", ""第一次攻击①（长线）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15754	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:57	visible_text_or_string	"[""54"", ""第一次攻击②（长线）""]"	"[""54"", ""第1次攻击时②（长台词）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:57/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""54"", ""第一次攻击②（长线）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15755	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:58	visible_text_or_string	"[""55"", ""第一次攻击③（长线）""]"	"[""55"", ""第1次攻击时③（长台词）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:58/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""55"", ""第一次攻击③（长线）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15756	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:59	visible_text_or_string	"[""56"", ""2,3回目攻撃時①""]"	"[""56"", ""第2、3次攻击时①""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:59/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""56"", ""2,3回目攻撃時①""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15757	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:6	visible_text_or_string	"[""03"", ""第①节通关""]"	"[""03"", ""剧情第1话通关时""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:6/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""03"", ""第①节通关""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15758	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:60	visible_text_or_string	"[""57"", ""2,3回目攻撃時②""]"	"[""57"", ""第2、3次攻击时②""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:60/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""57"", ""2,3回目攻撃時②""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15759	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:61	visible_text_or_string	"[""58"", ""2,3回目攻撃時③""]"	"[""58"", ""第2、3次攻击时③""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:61/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""58"", ""2,3回目攻撃時③""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15760	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:62	visible_text_or_string	"[""59"", ""第二次攻击①（同角色）""]"	"[""59"", ""第2次攻击时①（同一角色）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:62/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""59"", ""第二次攻击①（同角色）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15761	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:63	visible_text_or_string	"[""60"", ""第二次攻击②（同角色）""]"	"[""60"", ""第2次攻击时②（同一角色）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:63/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""60"", ""第二次攻击②（同角色）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15762	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:64	visible_text_or_string	"[""61"", ""第三次攻击①（同角色）""]"	"[""61"", ""第3次攻击时①（同一角色）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:64/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""61"", ""第三次攻击①（同角色）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15763	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:65	visible_text_or_string	"[""62"", ""第三次攻击②（同角色）""]"	"[""62"", ""第3次攻击时②（同一角色）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:65/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""62"", ""第三次攻击②（同角色）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15764	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:66	visible_text_or_string	"[""63"", ""Magia 时间① (★1,2,3)""]"	"[""63"", ""发动Magia时①（★1、2、3）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:66/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""63"", ""Magia 时间① (★1,2,3)""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15765	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:67	visible_text_or_string	"[""64"", ""Magia时间②（Magia★4）""]"	"[""64"", ""发动Magia时②（Magia★4）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:67/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""64"", ""Magia时间②（Magia★4）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15766	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:68	visible_text_or_string	"[""65"", ""Magia时间③（Magia★5）""]"	"[""65"", ""发动Magia时③（Magia★5）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:68/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""65"", ""Magia时间③（Magia★5）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15767	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:69	visible_text_or_string	"[""66"", ""Magia时间④（Magia★6）""]"	"[""66"", ""发动Magia时④（Magia★6）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:69/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""66"", ""Magia时间④（Magia★6）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15768	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:7	visible_text_or_string	"[""04"", ""第二节通关""]"	"[""04"", ""剧情第2话通关时""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:7/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""04"", ""第二节通关""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15769	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:70	visible_text_or_string	"[""67"", ""在 Doppel""]"	"[""67"", ""发动魔女化身时""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:70/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""67"", ""在 Doppel""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15770	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:71	visible_text_or_string	"[""68"", ""攻击时（连携）""]"	"[""68"", ""攻击时（发起连携）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:71/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""68"", ""攻击时（连携）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15771	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:72	visible_text_or_string	"[""69"", ""受到攻击时（连携）""]"	"[""69"", ""攻击时（接受连携）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:72/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""69"", ""受到攻击时（连携）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15772	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:76	visible_text_or_string	"[""73"", ""伤害（正常）""]"	"[""73"", ""受伤时（通常）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:76/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""73"", ""伤害（正常）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15773	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:77	visible_text_or_string	"[""74"", ""伤害（垂死）""]"	"[""74"", ""受伤时（濒死）""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:77/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""74"", ""伤害（垂死）""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15774	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:78	visible_text_or_string	"[""75"", ""戦闘不能""]"	"[""75"", ""战斗不能""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:78/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""75"", ""戦闘不能""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15775	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:8	visible_text_or_string	"[""05"", ""第三节通关""]"	"[""05"", ""剧情第3话通关时""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:8/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""05"", ""第三节通关""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
MT-15776	static_js_html_unverified	static_js_html	magica/js/test/SoundTest.js	line:9	visible_text_or_string	"[""06"", ""自己紹介演出用①""]"	"[""06"", ""自我介绍演出用①""]"	needs-review/root-translation-required	magica/js/test/SoundTest.js#line:9/visible_text_or_string	none_exact_found	unknown	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	unknown	low	pending	"[""06"", ""自己紹介演出用①""]"	source may be a pre-change Chinese/manual string, not always a Japanese original	static_manual_or_model_unverified	3_manual_static_review	pass16-static-manual-model-review	individual translator/reviewer not recorded per row	unknown_manual_or_model	true; packaged JS/HTML	none_exact_found		no_per_row_official_or_wiki_pair	high	unverified_static_js_html_translation_or_review	pending	magica/i18n_audit/release_v26_authority/manual_review_checklist.tsv;Pass16 complete label-set review	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
