record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-00069	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	150	zhCN	火属性からのダメージが減少	受到火属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#150/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:150	unknown	low	needs-human-review	火属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:150	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00070	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	151	zhCN	水属性ダメージカット	水属性伤害削减	needs-review/root-translation-required	madomagi/engine_i18n.tsv#151/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:151	unknown	low	needs-human-review	水属性ダメージカット		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:151	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00071	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	152	zhCN	水属性からのダメージが減少	受到水属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#152/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:152	unknown	low	needs-human-review	水属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:152	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00072	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	153	zhCN	木属性ダメージカット	木属性伤害削减	needs-review/root-translation-required	madomagi/engine_i18n.tsv#153/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:153	unknown	low	needs-human-review	木属性ダメージカット		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:153	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00073	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	154	zhCN	木属性からのダメージが減少	受到木属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#154/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:154	unknown	low	needs-human-review	木属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:154	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00074	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	155	zhCN	光属性ダメージカット	光属性伤害削减	needs-review/root-translation-required	madomagi/engine_i18n.tsv#155/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:155	unknown	low	needs-human-review	光属性ダメージカット		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:155	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00075	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	156	zhCN	光属性からのダメージが減少	受到光属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#156/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:156	unknown	low	needs-human-review	光属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:156	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00076	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	157	zhCN	闇属性ダメージカット	暗属性伤害削减	needs-review/root-translation-required	madomagi/engine_i18n.tsv#157/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:157	unknown	low	needs-human-review	闇属性ダメージカット		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:157	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00077	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	158	zhCN	闇属性からのダメージが減少	受到暗属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#158/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:158	unknown	low	needs-human-review	闇属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:158	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00078	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	159	zhCN	無属性ダメージカット	无属性伤害削减	needs-review/root-translation-required	madomagi/engine_i18n.tsv#159/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:159	unknown	low	needs-human-review	無属性ダメージカット		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:159	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00079	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	16	zhCN	データの整合性チェック中です。	正在检查数据完整性。	needs-review/root-translation-required	madomagi/engine_i18n.tsv#16/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:16	unknown	low	needs-human-review	データの整合性チェック中です。		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:16	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00080	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	160	zhCN	無属性からのダメージが減少	受到无属性伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#160/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:160	unknown	low	needs-human-review	無属性からのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:160	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00081	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	161	zhCN	クリティカル無効	暴击无效	needs-review/root-translation-required	madomagi/engine_i18n.tsv#161/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:161	unknown	low	needs-human-review	クリティカル無効		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:161	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00082	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	162	zhCN	受けたクリティカルを1回無効にする	使受到的暴击无效1次	needs-review/root-translation-required	madomagi/engine_i18n.tsv#162/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:162	unknown	low	needs-human-review	受けたクリティカルを1回無効にする		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:162	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00083	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	163	zhCN	対魔女ダメージアップ	对魔女伤害上升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#163/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:163	unknown	low	needs-human-review	対魔女ダメージアップ		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:163	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00084	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	164	zhCN	魔女へのダメージが上昇	对魔女伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#164/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:164	unknown	low	needs-human-review	魔女へのダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:164	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00085	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	165	zhCN	CディスクダメージUp	Charge圆盘伤害UP	needs-review/root-translation-required	madomagi/engine_i18n.tsv#165/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:165	unknown	low	needs-human-review	CディスクダメージUp		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:165	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00086	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	166	zhCN	チャージディスクのダメージが上昇	Charge圆盘伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#166/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:166	unknown	low	needs-human-review	チャージディスクのダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:166	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00087	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	167	zhCN	CディスクダメージDown	Charge圆盘伤害DOWN	needs-review/root-translation-required	madomagi/engine_i18n.tsv#167/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:167	unknown	low	needs-human-review	CディスクダメージDown		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:167	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00088	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	168	zhCN	チャージディスクのダメージが減少	Charge圆盘伤害减少	needs-review/root-translation-required	madomagi/engine_i18n.tsv#168/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:168	unknown	low	needs-human-review	チャージディスクのダメージが減少		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:168	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00089	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	169	zhCN	MP100以上の際にMPゲージアップ	MP100以上时MP槽提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#169/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:169	unknown	low	needs-human-review	MP100以上の際にMPゲージアップ		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:169	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00090	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	17	zhCN	ダウンロードエラー	下载错误	needs-review/root-translation-required	madomagi/engine_i18n.tsv#17/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:17	unknown	low	needs-human-review	ダウンロードエラー		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:17	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00091	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	170	zhCN	チャージコンボプラス	Charge连击数提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#170/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:170	unknown	low	needs-human-review	チャージコンボプラス		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:170	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00092	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	171	zhCN	チャージコンボ時のコンボ数UP	Charge连击时连击数UP	needs-review/root-translation-required	madomagi/engine_i18n.tsv#171/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:171	unknown	low	needs-human-review	チャージコンボ時のコンボ数UP		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:171	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00093	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	172	zhCN	デバフ無効	减益无效	needs-review/root-translation-required	madomagi/engine_i18n.tsv#172/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:172	unknown	low	needs-human-review	デバフ無効		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:172	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00094	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	173	zhCN	1回デバフを無効化する	无效化1次减益	needs-review/root-translation-required	madomagi/engine_i18n.tsv#173/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:173	unknown	low	needs-human-review	1回デバフを無効化する		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:173	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00095	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	174	zhCN	敵陣の挑発を無視する	无视敌方挑衅	needs-review/root-translation-required	madomagi/engine_i18n.tsv#174/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:174	unknown	low	needs-human-review	敵陣の挑発を無視する		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:174	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00096	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	175	zhCN	ドッペルUp	魔女化身 UP	needs-review/root-translation-required	madomagi/engine_i18n.tsv#175/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:175	unknown	low	needs-human-review	ドッペルUp		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:175	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00097	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	176	zhCN	ドッペルによるダメージが上昇	魔女化身伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#176/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:176	unknown	low	needs-human-review	ドッペルによるダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:176	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00098	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	177	zhCN	弱体[アクセル]	弱化[Accele]	needs-review/root-translation-required	madomagi/engine_i18n.tsv#177/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:177	unknown	low	needs-human-review	弱体[アクセル]		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:177	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00099	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	178	zhCN	アクセルディスクによる被ダメージが上昇	受到Accele圆盘伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#178/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:178	unknown	low	needs-human-review	アクセルディスクによる被ダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:178	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00100	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	179	zhCN	弱体[ブラスト]	弱化[Blast]	needs-review/root-translation-required	madomagi/engine_i18n.tsv#179/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:179	unknown	low	needs-human-review	弱体[ブラスト]		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:179	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00101	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	18	zhCN	ダウンロードしたファイルを保存できません。\n端末の空き容量などご確認ください。	无法保存已下载的文件。\n请检查设备的剩余空间。	needs-review/root-translation-required	madomagi/engine_i18n.tsv#18/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:18	unknown	low	needs-human-review	ダウンロードしたファイルを保存できません。\n端末の空き容量などご確認ください。		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:18	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00102	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	180	zhCN	ブラストディスクによる被ダメージが上昇	受到Blast圆盘伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#180/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:180	unknown	low	needs-human-review	ブラストディスクによる被ダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:180	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00103	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	181	zhCN	弱体[チャージ]	弱化[Charge]	needs-review/root-translation-required	madomagi/engine_i18n.tsv#181/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:181	unknown	low	needs-human-review	弱体[チャージ]		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:181	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00104	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	182	zhCN	チャージを消費した攻撃による被ダメージが上昇	受到消耗Charge的攻击伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#182/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:182	unknown	low	needs-human-review	チャージを消費した攻撃による被ダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:182	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00105	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	183	zhCN	弱体[チャージＤ]	弱化[Charge D]	needs-review/root-translation-required	madomagi/engine_i18n.tsv#183/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:183	unknown	low	needs-human-review	弱体[チャージＤ]		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:183	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00106	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	184	zhCN	チャージディスクによる被ダメージが上昇	受到Charge圆盘伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#184/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:184	unknown	low	needs-human-review	チャージディスクによる被ダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:184	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00107	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	185	zhCN	ブラスト時MPゲージUp	Blast攻击时MP槽UP	needs-review/root-translation-required	madomagi/engine_i18n.tsv#185/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:185	unknown	low	needs-human-review	ブラスト時MPゲージUp		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:185	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00108	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	186	zhCN	ブラストディスクでの攻撃時にMPゲージUp	Blast圆盘攻击时MP槽UP	needs-review/root-translation-required	madomagi/engine_i18n.tsv#186/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:186	unknown	low	needs-human-review	ブラストディスクでの攻撃時にMPゲージUp		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:186	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
MT-00109	engine_runtime_i18n_unverified	native_engine_i18n	madomagi/engine_i18n.tsv	187	zhCN	水属性攻撃による被ダメージが上昇	受到水属性攻击伤害提升	needs-review/root-translation-required	madomagi/engine_i18n.tsv#187/zhCN	unknown	unknown	madomagi/engine_i18n.tsv:187	unknown	low	needs-human-review	水属性攻撃による被ダメージが上昇		preexisting_engine_table_unknown	engine_i18n	preexisting-engine-table	individual author not recorded	unknown	true; legacy client reads <files>/madomagi/engine_i18n.tsv	unknown		requires_official_wiki_or_manual_check	medium	engine_translation_unknown_provenance	needs-human-review	madomagi/engine_i18n.tsv:187	与 scenario 剧情无关；随 JS 包分发；逐行作者/来源未记录
