path,kind,current_text,legacy_cn_text,confidence,evidence
js/formation/FormationQuest.js,js_literal,イベントのチーム,活动队伍,high,equal literal anchors on both sides
js/formation/FormationQuest.js,js_literal,ミラーズのチーム,镜界队伍,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,サポート変更確認,协助变更确认,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,サポートが変更されています。,协助已变更。,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,変更を破棄,放弃变更,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,変更を保存,保存变更,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,個数,个数,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,個,个,high,equal literal anchors on both sides
js/formation/FormationSupport.js,js_literal,キャンセル,取消,high,equal literal anchors on both sides
js/formation/FormationTop.js,js_literal,イベント編成,活动组队,high,equal literal anchors on both sides
js/gacha/GachaResult.js,js_literal,有償マギアストーン,付费魔法石,high,equal literal anchors on both sides
js/gacha/GachaResult.js,js_literal,個,个,high,equal literal anchors on both sides
js/gacha/GachaResult.js,js_literal,マギアストーン,魔法石,high,equal literal anchors on both sides
js/gacha/GachaResult.js,js_literal,サポートPt,协助Pt,high,equal literal anchors on both sides
js/memoria/MemoriaEquip.js,js_literal,装備変更,更改装备,high,equal literal anchors on both sides
js/memoria/MemoriaEquip.js,js_literal,このメモリアは既に他のセットへ登録中です。\x3cbr\x3eセット登録しますか？,该记忆结晶已经保存在其他组合中。<br>是否保存在此组合中？,high,equal literal anchors on both sides
js/memoria/MemoriaEquip.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/memoria/MemoriaSetEquip.js,js_literal,メモリアセット,记忆结晶套装,high,equal literal anchors on both sides
js/memoria/MemoriaSetEquip.js,js_literal,メモリアセット上書き確認,是否继续？</p>,review,equal literal anchors on both sides; embedded markup skeleton differs
js/memoria/MemoriaSetEquip.js,js_literal,よろしいですか？\x3c/p\x3e,记忆结晶组合覆盖确认,review,equal literal anchors on both sides; embedded markup skeleton differs
js/memoria/MemoriaSetEquip.js,js_literal,キャンセル,取消,high,equal literal anchors on both sides
js/memoria/MemoriaSetEquip.js,js_literal,装備したいセットを選んでください,请选择想要装备的组合,high,equal literal anchors on both sides
js/memoria/MemoriaSetEquip.js,js_literal,登録したいセットを選んでください,请选择想要保存的组合,high,equal literal anchors on both sides
js/memoria/MemoriaSetList.js,js_literal,メモリアセット,记忆结晶套装,high,equal literal anchors on both sides
js/mission/DoppelMissionTop.js,js_literal,"\x3cp class\x3d""noMission""\x3e挑戦できるミッションがありません\x3c/p\x3e","<p class=""noMission"">没有能够挑战的任务</p>",high,equal literal anchors on both sides
js/mission/DoppelMissionTop.js,js_literal,ミッション報酬を1件受け取りました。\x3cbr\x3e\x3cbr\x3e※受け取ったアイテムは直接付与されています。,已接收1件任务报酬。<br><br>※接收的道具将会直接发放。,high,equal literal anchors on both sides
js/mission/PanelMissionTop.js,js_literal,ミッション報酬を1件受け取りました。\x3cbr\x3e\x3cbr\x3e※魔法少女はプレゼントボックスよりお受け取りください。\x3cbr\x3e※受け取ったアイテムは直接付与されています。,领取了1件任务报酬。<br><br>※魔法少女请从礼物箱中领取。<br>※物品道具等报酬领取后将直接发放。,high,equal literal anchors on both sides
js/quest/CharaQuest.js,js_literal,未クリア優先,未通关优先,high,equal literal anchors on both sides
js/quest/CharaQuest.js,js_literal,未コンプリート,未完成优先,high,equal literal anchors on both sides
js/quest/CharaQuest.js,js_literal,ソートなし,默认排序,high,equal literal anchors on both sides
js/quest/EventQuest.js,js_literal,闇属性,暗属性,high,equal literal anchors on both sides
js/quest/EventQuest.js,js_literal,強化結界,强化结界,high,equal literal anchors on both sides
js/quest/EventQuest.js,js_literal,覚醒結界,觉醒结界,high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,"を\x3cspan class\x3d""c_pink""\x3e再生する\x3c/span\x3e","<span class=""c_pink"">播放</span>",high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,"は\x3cspan class\x3d""c_pink""\x3e再生しない\x3c/span\x3e","<span class=""c_pink"">不播放</span>",high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,既読ストーリーの再生設定,已读剧情的播放设定,high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,クエストをプレイする際に\x3cbr\x3e一度見たストーリー,对游玩副本时<br>观看过的剧情,high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,設定に変更します。,进行设定变更。,high,equal literal anchors on both sides
js/quest/QuestBattleSelect.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,このクエストには以下の開始条件があります\x3cbr\x3e,此副本必须满足以下条件才能开始<br>,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,\x3cbr\x3eのみのチームでクエストを開始,<br>单人的队伍才能开始副本,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,\x3cbr\x3eを含むチームでクエストを開始,<br>所在的队伍才能开始副本,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal, ストーリー, 剧情,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,話をクリア,话通关,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,メインストーリー 第,主线剧情 第,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,今後追加のストーリーをクリア,通关今后追加的剧情,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,エピソードLv,事件Lv,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,マギアLv,Magia等级,high,equal literal anchors on both sides
js/quest/QuestUtil.js,js_literal,レアリティ,稀有度,high,equal literal anchors on both sides
js/quest/SupportSelect.js,js_literal,未設定,未设定,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js,js_literal,所属勢力の詳細,所属势力详情,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js,js_literal,所属勢力の決定,所属势力确定,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js,js_literal,でグループBATTLEを開始します。<br>よろしいですか？<br><br><p class='c_red'>※所属勢力は次回開催まで変更できません。</p>,加入       开始团队战斗。<br>确定吗？<br><br><p class='c_red'>※所属势力到下次活动开始前无法变更。</p>,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js,js_literal,キャンセル,取消,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js,js_literal,開始する,开始,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleTop.js,js_literal,"\x3cp class\x3d""noMission ts_white""\x3e挑戦できるミッションがありません\x3c/p\x3e","<p class=""noMission ts_white"">挑戦できるミッションがありません</p>",high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleTop.js,js_literal,受け取り期限を過ぎているため\x3cbr\x3e対象のミッション報酬を受け取ることはできません,受け取り期限を過ぎているため<br>対象のミッション報酬を受け取ることはできません,high,equal literal anchors on both sides
js/regularEvent/groupBattle/RegularEventGroupBattleTop.js,js_literal,件受け取りました。\x3cbr\x3e\x3cbr\x3e※受け取ったアイテムは直接付与されています。,件受け取りました。<br><br>※受け取ったアイテムは直接付与されています。,high,equal literal anchors on both sides
js/test/BackdoorEpLv.js,js_literal,キャラストーリー解放,角色剧情开放,high,equal literal anchors on both sides
js/test/BackdoorEpLv.js,js_literal,キャラストーリーを解放しました,角色剧情已开放,high,equal literal anchors on both sides
js/test/BackdoorEpLv.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/test/BackdoorEpLv.js,js_literal,ドッペル受け取り,领取魔女化身,high,equal literal anchors on both sides
js/test/BackdoorEpLv.js,js_literal,のドッペルを受け取りました,的魔女化身已领取,high,equal literal anchors on both sides
js/test/BackdoorList.js,js_literal,踏破イベントデバッグモード,踏破型活动调试模式,high,equal literal anchors on both sides
js/test/BackdoorList.js,js_literal,ストーリークエストデバッグモードをオンにしました。<br>オフにするにはアプリを再起動してください。,已开启剧情副本调试模式。<br>如需关闭请重启应用。,high,equal literal anchors on both sides
js/test/BackdoorList.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/test/BackdoorList.js,js_literal,チャレンジクエストデバッグモードをオンにしました。<br>オフにするにはアプリを再起動してください。,已开启挑战副本调试模式。<br>如需关闭请重启应用。,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,話 Battle,话 Battle,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,クエスト確認,副本确认,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,条件が設定されているクエストです,此副本设有条件,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,クエストへ,进入副本,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,」が <span class='c_red'>,」缺少 <span class='c_red'>,high,equal literal anchors on both sides
js/test/BackdoorQuestList.js,js_literal,必要分補充する,补充必要部分,high,equal literal anchors on both sides
js/test/CreateTestUser.js,js_literal,ゲームユーザーが作成されました,已建立游戏用户,high,equal literal anchors on both sides
js/test/CreateTestUser.js,js_literal,マイページへ,前往我的页面,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,カード詳細での自己紹介,在卡牌详情界面的自我介绍,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ガチャ獲得時,获得扭蛋时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,セクション①クリア時,段落①通关时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,セクション②クリア時,段落②通关时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,セクション③クリア時,段落③通关时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用①,自己绍介演出用①,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用②,自己绍介演出用②,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用③,自己绍介演出用③,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用④,自己绍介演出用④,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用⑤,自己绍介演出用⑤,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用⑥,自己绍介演出用⑥,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,自己紹介演出用⑦,自己绍介演出用⑦,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,強化,强化,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,強化MAX,强化MAX,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,エピソードLvアップ,事件Lv提升,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,魔力解放１回目,第1次魔力解放,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,魔力解放２回目,第2次魔力解放,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,魔力解放３回目,第3次魔力解放,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,マギアLvアップ,Magia等级提升,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,覚醒（レアリティアップ）②,觉醒（稀有度提升）②,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,覚醒（レアリティアップ）③,觉醒（稀有度提升）③,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,覚醒（レアリティアップ）④,觉醒（稀有度提升）④,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,覚醒（レアリティアップ）⑤,觉醒（稀有度提升）⑤,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,1日の初回ログイン時,每天首次登录时,review,equal literal anchors on both sides; numeric tokens differ
js/test/SoundTest.js,js_literal,時間変化①6-9時,时间変化①6-9时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,時間変化②11-13時,时间変化②11-13时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,時間変化③17-19時,时间変化③17-19时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,時間変化④22-24時,时间変化④22-24时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,時間変化⑤上記以外,时间変化⑤上记以外,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,クエスト,副本,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ミラーズ,镜界,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（デフォルト①）,点击时的台词（默认①）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（デフォルト②）,点击时的台词（默认②）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（デフォルト③）,点击时的台词（默认③）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（デフォルト④）,点击时的台词（默认④）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（エピソードLv２）,点击时的台词（事件Lv2）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（エピソードLv３）,点击时的台词（事件Lv3）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（エピソードLv４）,点击时的台词（事件Lv4）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（エピソードLv５）,点击时的台词（事件Lv5）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,タップ時セリフ（複数回タップ）,点击时的台词（数次点击）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,バトル開始時,战斗开始时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,勝利①（★１、２、３）,胜利①（★１、２、３）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,勝利②（★４）,胜利②（★４）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,勝利③（★５）,胜利③（★５）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,勝利④（★６）,胜利④（★６）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット①,选定行动盘①,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット②,选定行动盘②,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット③,选定行动盘③,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット④,选定行动盘④,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット（コネクトした）,选定行动盘（进行Connect）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ディスクセット（コネクトされた）,选定行动盘（接受Connect）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,1回目攻撃時①（長い台詞）,第1次攻击时①（长台词）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,1回目攻撃時②（長い台詞）,第1次攻击时②（长台词）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,1回目攻撃時③（長い台詞）,第1次攻击时③（长台词）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,"2,3回目攻撃時①","第2,3次攻击时①",high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,"2,3回目攻撃時②","第2,3次攻击时②",high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,"2,3回目攻撃時③","第2,3次攻击时③",high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,2回目攻撃時①（同一キャラ）,第2次攻击时①（相同角色）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,2回目攻撃時②（同一キャラ）,第2次攻击时②（相同角色）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,3回目攻撃時①（同一キャラ）,第3次攻击时①（相同角色）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,3回目攻撃時②（同一キャラ）,第3次攻击时②（相同角色）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,マギア時①（★１、２、３）,使用Magia时①（★1、2、3）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,マギア時②（マギア★４）,使用Magia时②（Magia★4）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,マギア時③（マギア★５）,使用Magia时③（Magia★5）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,マギア時④（マギア★６）,使用Magia时④（Magia★6）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ドッペル時,使用魔女化身时,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,攻撃時（コネクトした）,攻击时（进行Connect）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,攻撃時（コネクトされた）,攻击时（接受Connect）,high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,スキル(対象：自分),技能(对象：自己),high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,スキル(対象：味方),技能(对象：友方),high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,スキル(対象：敵),技能(对象：敌人),high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ダメージ(通常),伤害(通常),high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,ダメージ（瀕死),伤害（濒死),high,equal literal anchors on both sides
js/test/SoundTest.js,js_literal,戦闘不能,无法战斗,high,equal literal anchors on both sides
js/test/StyleTemplate.js,js_literal,ポップアップタイトル,弹出标题,high,equal literal anchors on both sides
js/test/StyleTemplate.js,js_literal,ポップアップテスト,弹出文本,high,equal literal anchors on both sides
js/test/StyleTemplate.js,js_literal,とじる,关闭,high,equal literal anchors on both sides
js/top/TopPage.js,js_literal,キャッシュクリア,清空缓存,high,equal literal anchors on both sides
js/top/TopPage.js,js_literal,キャッシュクリアしました。,已清空缓存。,high,equal literal anchors on both sides
js/top/TopPage.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/user/BackgroundSet.js,js_literal,変更完了,变更完毕,high,equal literal anchors on both sides
js/user/BackgroundSet.js,js_literal,を\x3cbr\x3eホーム背景に設定しました。,已被<br>设为主页背景。,high,equal literal anchors on both sides
js/user/BackgroundSet.js,js_literal,マイページへ,返回我的主页,high,equal literal anchors on both sides
js/user/MyPage.js,js_literal,お知らせ,通知,high,equal literal anchors on both sides
js/user/MyPage.js,js_literal,その他,其他,high,equal literal anchors on both sides
js/user/MyPage.js,js_literal,マギアレコード運営事務局より,来自魔法纪录运营事务局,high,equal literal anchors on both sides
js/user/MyPage.js,js_literal,確認しました,已确认,high,equal literal anchors on both sides
js/util/SearchQuest.js,js_literal,素材一覧,素材一览,high,equal literal anchors on both sides
js/util/SearchQuest.js,js_literal,オーブ・ブック一覧,宝玉·书一览,high,equal literal anchors on both sides
js/view/etc/HelpPopupView.js,js_literal,ヘルプ,帮助,high,equal literal anchors on both sides
js/view/purchase/PurchasePopup.js,js_literal,月の購入限度額を超える為、\x3cbr\x3e購入することができません。,已超过每月的购买限额，<br>无法购买。,high,equal literal anchors on both sides
js/view/purchase/PurchasePopup.js,js_literal,年齢認証が必要です,需要进行年龄认证,high,equal literal anchors on both sides
js/view/purchase/PurchasePopup.js,js_literal,年齢認証,年龄认证,high,equal literal anchors on both sides
js/view/system/AnnounceView.js,js_literal,お知らせ,通知,high,equal literal anchors on both sides
js/view/system/AnnounceView.js,js_literal,メンテナンス,维护,high,equal literal anchors on both sides
js/view/system/AnnounceView.js,js_literal,閉じる,关闭,high,equal literal anchors on both sides
js/view/tutorial/TutorialPopupView.js,js_literal,お知らせ,通知,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,あと,还有,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,魔法少女について,关于魔法少女,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,魔法少女強化について,关于魔法少女强化,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,精神強化について,关于精神强化,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,メモリアについて,关于记忆结晶,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,ガチャについて,关于扭蛋,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,ミッションについて,关于任务,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,ショップについて,关于商店,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,クエストについて,关于副本,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,チームについて,关于队伍,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,ミラーズについて,关于镜界,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,プレゼントについて,关于礼物,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,アイテムについて,关于道具,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,フォローについて,关于关注,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,メモリアセットについて,关于记忆结晶套装,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,ストーリーアーカイブについて,关于剧情档案,high,equal literal anchors on both sides
js/view/user/GlobalMenuView.js,js_literal,まで,截止,high,equal literal anchors on both sides
js/view/user/MyProfilePopup.js,js_literal,コメント編集,编辑留言,high,equal literal anchors on both sides
js/view/user/MyProfilePopup.js,js_literal,コメントを編集しました。,已编辑留言。,high,equal literal anchors on both sides
template/campaign/box_gacha/CampaignBoxGachaTop.html,html_text,所持数,持有数,high,equal literal anchors on both sides
template/campaign/box_gacha/CampaignBoxGachaTop.html,html_text,各ボックス内の目玉報酬を獲得すると、次のボックスへの切り替えが可能になります。,若已获得奖励箱中的主要报酬，可以切换至下一个奖励箱。,high,equal literal anchors on both sides
template/campaign/box_gacha/CampaignBoxGachaTop.html,html_text,残り,剩余,high,equal literal anchors on both sides
template/campaign/box_gacha/CampaignBoxGachaTop.html,html_text,もう一回引く,再抽一次,review,one equal literal anchor and equal replacement arity
template/campaign/box_gacha/CampaignBoxGachaTop.html,html_text,戻る,返回,review,one equal literal anchor and equal replacement arity
template/campaign/gacha_lineup/CampaignGachaLineUp.html,html_text,選択対象一覧,可选对象一览,high,equal literal anchors on both sides
template/chara/CharaBulkCustomizePopup.html,html_text,覚醒素材セット,设置觉醒素材,review,one equal literal anchor and equal replacement arity
template/chara/CharaBulkCustomizePopup.html,html_text,全ての素材をまとめてセットします。,一并设置所有素材。,review,one equal literal anchor and equal replacement arity
template/chara/CharaBulkCustomizePopup.html,html_text,よろしいですか？,确定要进行吗？,review,one equal literal anchor and equal replacement arity
template/chara/CharaBulkCustomizePopup.html,html_text,キャンセル,取消,review,one equal literal anchor and equal replacement arity
template/chara/CharaBulkCustomizePopup.html,html_text,セット,设置,review,one equal literal anchor and equal replacement arity
template/chara/CharaCustomize.html,html_text,覚醒,觉醒,review,one equal literal anchor and equal replacement arity
template/chara/CharaCustomize.html,html_text,まとめて,一键,review,one equal literal anchor and equal replacement arity
template/chara/CharaCustomize.html,html_text,セット,设置,review,one equal literal anchor and equal replacement arity
template/chara/CharaEnhancementMaterialPopup.html,html_text,ショップへ,閉じる,review,one equal literal anchor and equal replacement arity
template/chara/CharaEnhancementMaterialPopup.html,html_text,クエストへ,入手方法,review,one equal literal anchor and equal replacement arity
template/chara/CharaEnhancementTree.html,html_text,能力は既に解放済みです,能力已解放完成,high,equal literal anchors on both sides
template/chara/CharaEnhancementTree.html,html_text,解放可能数の上限に達しています,可解放数量已达到上限,high,equal literal anchors on both sides
template/chara/CharaLimitBreakParts.html,html_text,メモリア枠,记忆结晶栏位,high,equal literal anchors on both sides
template/chara/CharaMagiaComposePopup.html,html_text,マギア強化素材確認,魔法强化素材确认,review,one equal literal anchor and equal replacement arity
template/chara/CharaMagiaComposePopup.html,html_text,ショップへ,前往商店,review,one equal literal anchor and equal replacement arity
template/chara/CharaMagiaComposePopup.html,html_text,入手方法,获得方法,review,one equal literal anchor and equal replacement arity
template/etc/LawPopup.html,html_text,&nbsp;&nbsp;所在地：〒102-8353&nbsp;東京都千代田区六番町４番地５,&nbsp;&nbsp;地址：〒102-8353&nbsp;东京都千代田区六番町４番地５,high,equal literal anchors on both sides
template/etc/LawPopup.html,html_text,問い合わせ先,意见反馈方式,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,あと,还有,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,セット呼び出し,呼出组合,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,チーム名変更,队伍名变更,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,絵文字は使用できません,无法使用图形文字,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,チーム解散,队伍解散,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,を解散しますか？,解散吗？,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,※装備中のメモリアも全てはずれます,※已装备的记忆结晶也将全部卸除,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishDeck.html,html_text,キャンセル,取消,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishRecovery.html,html_text,回,次,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishRecovery.html,html_text,回復回数は16時にリセット,回复次数会在16点重置,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishRecovery.html,html_text,回復したい魔法少女を選択してください,请选择想要回复的魔法少女,high,equal literal anchors on both sides
template/event/accomplish/EventAccomplishRecovery.html,html_text,回復が必要な魔法少女は存在しません,没有需要回复的魔法少女,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionStage.html,html_text,ミッション,任务,review,one equal literal anchor and equal replacement arity
template/event/arenaMission/EventArenaMissionStage.html,html_text,パーティPt +,派对Pt +,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionStage.html,html_text,ステージクリアまで,距离关卡通关,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionStage.html,html_text,あと,还有,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionStage.html,html_text,ミッション内容確認,任务内容确认,review,one equal literal anchor and equal replacement arity
template/event/arenaMission/EventArenaMissionTop.html,html_text,遊び方,游玩方法,review,one equal literal anchor and equal replacement arity
template/event/arenaMission/EventArenaMissionTop.html,html_text,Pt到達,Pt到达,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionTop.html,html_text,ミッション,任务,high,equal literal anchors on both sides
template/event/arenaMission/EventArenaMissionTop.html,html_text,解放予定,预计开启,high,equal literal anchors on both sides
template/event/branch/EventBranchTop.html,html_text,クエストクリア数,任务通关数,high,equal literal anchors on both sides
template/event/dungeon/EventDungeonMap.html,html_text,ミッション,任务,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonMap.html,html_text,リタイア,队伍信息,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonMap.html,html_text,メンバー入れ替え,退出,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonMap.html,html_text,回復したい魔法少女を選んでください,替换成员,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonMap.html,html_text,キャンセル,请选择想要回复的魔法少女,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonMap.html,html_text,進むポイントを選択してください,取消,review,one equal literal anchor and equal replacement arity
template/event/dungeon/EventDungeonTop.html,html_text,全ポイント通過済,已通过全地点,high,equal literal anchors on both sides
template/event/dungeon/EventDungeonTop.html,html_text,通過ポイント数,通过地点数,high,equal literal anchors on both sides
template/event/dungeon/EventDungeonTop.html,html_text,難易度,难度,high,equal literal anchors on both sides
