file	key/id	field	current	official_cn	wiki_cn	other_cn	verdict	proposed_cn	source_tier	confidence	review_status	evidence	notes
eventStoryList.json	504901-20,504901-21	storyTitle	Record Ⅶ-3	Record Ⅶ-3			official-retained	Record Ⅶ-3	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/38/storyList/13/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
eventStoryList.json	504901-22	storyTitle	Record Ⅷ-1	Record Ⅷ-1			official-retained	Record Ⅷ-1	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/38/storyList/14/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
eventStoryList.json	504901-23,504901-24	storyTitle	Record Ⅷ-2	Record Ⅷ-2			official-retained	Record Ⅷ-2	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/38/storyList/15/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
eventStoryList.json	504901-25,504901-26	storyTitle	Record Ⅸ	Record Ⅸ			official-retained	Record Ⅸ	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/38/storyList/16/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
eventStoryList.json	504901-27	storyTitle	Record Ⅹ	Record Ⅹ			official-retained	Record Ⅹ	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/38/storyList/17/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
eventStoryList.json	505901-40	storyTitle	TRUE END	TRUE END			official-retained	TRUE END	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\StoryCollection_001.json/eventStoryList/45/storyList/36/storyTitle	official CN stable-key exact match; 1 matching object occurrence(s)
itemList.json	EVENT_DAILYTOWER_1130_STICKER_120300	shortDescription	Little Vacation				new-human-proposal	小小假期	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#EVENT_DAILYTOWER_1130_STICKER_120300	
itemList.json	EVENT_DAILYTOWER_1161_STICKER_120100	shortDescription	Magi Tube		Magi Tube		wiki-retained	Magi Tube	wiki	explicit-retained-form	protected-retained	D:\magia\MyProducts\magiWiki\dump_merged.xml	Chinese-language Wiki/translated voice page deliberately retains the Latin phrase
itemList.json	HOME_EV_1008_21252	shortDescription	Another Daze	Another Daze			official-retained	Another Daze	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userItemList/214/item/shortDescription	official CN stable-key exact match; 5 matching object occurrence(s)
itemList.json	HOME_EV_1023_13091	shortDescription	CROSS CONNECTION	CROSS CONNECTION			official-retained	CROSS CONNECTION	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userItemList/8/item/shortDescription	official CN stable-key exact match; 2 matching object occurrence(s)
itemList.json	HOME_EV_1042_16071	shortDescription	Whereabouts of the feather	Whereabouts of the feather			official-retained	Whereabouts of the feather	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userItemList/169/item/shortDescription	official CN stable-key exact match; 3 matching object occurrence(s)
itemList.json	HOME_EV_1074_20521	shortDescription	Crimson Resolve			事件5074「Crimson Resolve～深红的决断～」	new-human-proposal	深红的决断	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1074_20521 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1075_21511	shortDescription	Rumors in Disguise			事件5075「Rumors in Disguise～魔法少女铃音～」	new-human-proposal	伪装的传闻	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1075_21511 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1119_20641	shortDescription	Angels on the Road			事件5119「Angels on the Road～驯鹿圣诞老人兴隆记～」	new-human-proposal	道路上的天使	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1119_20641 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1120_18111	shortDescription	Christmas String			事件5120「Christmas String～指尖相连的那一天～」	new-human-proposal	指尖相连的那一天	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1120_18111 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1123_21751	shortDescription	Memorable Flower			事件5123「Memorable Flower～魔法少女铃音～」	new-human-proposal	难忘之花	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1123_21751 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1125_20661	shortDescription	Bittersweet AI Memory				new-human-proposal	苦甜的AI回忆	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1125_20661	
itemList.json	HOME_EV_1144_19272	shortDescription	Only Dreamers①			事件5144「Only Dreamers～寓言做着少女的梦～」	new-human-proposal	唯有逐梦者①	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1144_19272 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1144_20711	shortDescription	Only Dreamers②			事件5144「Only Dreamers～寓言做着少女的梦～」	new-human-proposal	唯有逐梦者②	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1144_20711 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1147_31101	shortDescription	The Cuddly Despairs				new-human-proposal	毛茸茸的绝望	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1147_31101	
itemList.json	HOME_EV_1160_21814	shortDescription	Little Bird's Star				new-human-proposal	小鸟之星	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1160_21814	
itemList.json	HOME_EV_1165_31131	shortDescription	My Only Salvation			事件5165「My Only Salvation～魔法少女织莉子～」	new-human-proposal	我唯一的救赎	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1165_31131 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1174_31161	shortDescription	Magia Day 2022		Magia Day 2022		wiki-retained	Magia Day 2022	wiki	explicit-retained-form	protected-retained	D:\magia\MyProducts\magiWiki\dump_merged.xml	Chinese-language Wiki/translated voice page deliberately retains the Latin phrase
itemList.json	HOME_EV_1201_31181	shortDescription	Agent Magica			事件5201「Agent Magica～魔法纪录×Lycoris Recoil～」	new-human-proposal	魔法特工	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1201_31181 | D:\magia\MyProducts\magi-reader\magireco-translate-data-master\Scenarios_full\special\special-chapter-info.txt	
itemList.json	HOME_EV_1205_21189	shortDescription	Omoide Drops				new-human-proposal	回忆之滴	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1205_21189	
itemList.json	HOME_EV_1215_21932	shortDescription	Last Bird's Hope				new-human-proposal	小鸟最后的希望	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#HOME_EV_1215_21932	
itemList.json	OVER_LIMITTER	name	Over Limiter		Over Limiter		new-human-proposal	界限突破器	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#OVER_LIMITTER | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
itemList.json	OVER_LIMITTER	shortDescription	Over Limiter		Over Limiter		new-human-proposal	界限突破器	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#OVER_LIMITTER | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
itemList.json	OVER_LIMITTER_CORE	name	Over Limiter - Core		Over Limiter - Core		new-human-proposal	界限突破器·核心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#OVER_LIMITTER_CORE | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
itemList.json	OVER_LIMITTER_CORE	shortDescription	Over Limiter - Core		Over Limiter - Core		new-human-proposal	界限突破器·核心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\itemList.json#OVER_LIMITTER_CORE | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceList.json	1025	pieceName	Different Story：Rookies	Different Story：Rookies			official-retained	Different Story：Rookies	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/217/piece/pieceName	official CN stable-key exact match; 2 matching object occurrence(s)
pieceList.json	1050	pieceName	As a fashion model 	As a fashion model 			official-retained	As a fashion model 	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/232/piece/pieceName	official CN stable-key exact match; 3 matching object occurrence(s)
pieceList.json	1061	pieceName	Begin a Hunt	Begin a Hunt			official-retained	Begin a Hunt	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/149/piece/pieceName	official CN stable-key exact match; 5 matching object occurrence(s)
pieceList.json	1065	pieceName	Splash party!	Splash party!			official-retained	Splash party!	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/3/piece/pieceName	official CN stable-key exact match; 14 matching object occurrence(s)
pieceList.json	1322	pieceName	Three geniuses	Three geniuses			official-retained	Three geniuses	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/161/piece/pieceName	official CN stable-key exact match; 3 matching object occurrence(s)
pieceList.json	1356	pieceName	Standby Ready				new-human-proposal	准备就绪	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1356	
pieceList.json	1524	pieceName	Miracle Heroines		奇迹女主角们		wiki-cn-replace	奇迹女主角们	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1524	
pieceList.json	1548	pieceName	The Great Escape		大逃亡		wiki-cn-replace	大逃亡	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1548	
pieceList.json	1554	pieceName	Maid in Vampire		MAID·IN·吸血鬼		wiki-cn-replace	MAID·IN·吸血鬼	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1554	
pieceList.json	1571	pieceName	Little Vacation				new-human-proposal	小小假期	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1571	
pieceList.json	1588	pieceName	The Great Father				new-human-proposal	伟大的父亲	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1588	
pieceList.json	1603	pieceName	Kumanosuke's Kawaii Vid		熊乃介的卡哇伊视频		wiki-cn-replace	熊乃介的卡哇伊视频	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1603	
pieceList.json	1603	description	"I just put him in front of the camera in a kawaii pose, talk in a funny voice, aaand... ""Hiii, I'm Kumanosuke! Ashley's friend! Today I'll be taking over to show you all the cool kawaii stuff in Kamihama."" Are you ready? Kumanosuke's Kawaii Kamihama show is about to begin!"		在相机前摆出卡哇伊的姿势，再改变一下语调……＠“大家好，我是熊乃介！是小阿什的朋友唷＠今天就让我替她来介绍神滨的卡哇伊吧”＠非常卡哇伊的熊乃介神滨介绍视频就要开始了～		wiki-cn-replace	在相机前摆出卡哇伊的姿势，再改变一下语调……＠“大家好，我是熊乃介！是小阿什的朋友唷＠今天就让我替她来介绍神滨的卡哇伊吧”＠非常卡哇伊的熊乃介神滨介绍视频就要开始了～	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1603	
pieceList.json	1604	pieceName	My Victory Pose Is Kawaii Too				new-human-proposal	我的胜利姿势也很可爱	new-human-proposal	manual-contextual	needs-human-review	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1604 | C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1604	reject Wiki number=1604: Wiki JP name '憧れの地で大いに活躍を' does not match EN-only current record 'My Victory Pose Is Kawaii Too'
pieceList.json	1604	description	Phew, nice one, guys! That wraps up another day of hunting Witches! All right, Kumanosuke... It's time for our sweet victory pose! Face the camera, and... 1...2... Perfect! SO kawaii!				new-human-proposal	呼，干得漂亮，各位！今天的魔女狩猎也顺利结束了！好啦，熊乃介……该摆出我们的甜美胜利姿势了！看镜头……1……2……完美！超级可爱！	new-human-proposal	manual-contextual	needs-human-review	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1604 | C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1604	reject Wiki number=1604: Wiki JP name '憧れの地で大いに活躍を' does not match EN-only current record 'My Victory Pose Is Kawaii Too'
pieceList.json	1605	pieceName	Kawaii Collection				new-human-proposal	可爱收藏	new-human-proposal	manual-contextual	needs-human-review	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1605 | C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1605	reject Wiki number=1605: Wiki JP name 'クローゼットとご相談' does not match EN-only current record 'Kawaii Collection'
pieceList.json	1605	description	The streets are filled with so much kawaii stuff, I don't know where to put my eyes! Everything is so cute, I can't help wanting it ALL. But ya see, my closet's already exploding with stuff, so I can't buy everything... Just the MOST kawaii things!				new-human-proposal	街上到处都是可爱的东西，我都不知道该看哪里了！每一样都这么可爱，真想全部带回家。可是我的衣柜已经塞得满满的，买不下所有东西了……所以只挑最可爱的吧！	new-human-proposal	manual-contextual	needs-human-review	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1605 | C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1605	reject Wiki number=1605: Wiki JP name 'クローゼットとご相談' does not match EN-only current record 'Kawaii Collection'
pieceList.json	1609	pieceName	Night Buzz Time				new-human-proposal	夜间热议时刻	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1609	
pieceList.json	1610	pieceName	Secret of Success				new-human-proposal	成功秘诀	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1610	
pieceList.json	1611	pieceName	Naked Heart				new-human-proposal	赤裸之心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1611	
pieceList.json	1612	pieceName	Never Forget				new-human-proposal	永不忘记	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1612	
pieceList.json	1678	pieceName	Miracle☆Reporters			奇迹☆记者团	existing-cn-replace	奇迹☆记者团	existing-confirmed-context	exact-cross-dictionary	authority-ready	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\shopItemList.json	
pieceList.json	1728	pieceName	she has a heart		她也有一颗心		wiki-cn-replace	她也有一颗心	wiki	exact-stable-id	authority-ready	D:\magia\MyProducts\magireco-wiki-data\data\memoria.json#number=1728	
pieceList.json	1745	pieceName	First record	First record			official-retained	First record	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/43/piece/pieceName	official CN stable-key exact match; 16 matching object occurrence(s)
pieceList.json	1767	pieceName	Forever in Me				new-human-proposal	永存我心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1767	
pieceList.json	1791	pieceName	Little Summer Vacation				new-human-proposal	小小暑假	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1791	
pieceList.json	1808	pieceName	Mikoto in Mirrors				new-human-proposal	镜界中的命	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1808	
pieceList.json	1863	pieceName	Bitter & Citrus				new-human-proposal	苦涩与柑橘	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1863	
pieceList.json	1961	pieceName	Next☆Actor			下一位☆演员	existing-cn-replace	下一位☆演员	existing-confirmed-context	exact-cross-dictionary	authority-ready	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\shopItemList.json	
pieceList.json	1985	pieceName	Bitter Sweet Heart				new-human-proposal	苦甜之心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json#pieceId=1985	
pieceList.json	10002	pieceName	Artist and assistants	Artist and assistants			official-retained	Artist and assistants	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MissionTop_001.json/userMoneyAchievementList/1/challenge/rewardList/0/piece/pieceName	official CN stable-key exact match; 8 matching object occurrence(s)
pieceSkillMap.json	10421	name	Serenity Adept[Ⅰ]		Serenity Adept[Ⅰ]		new-human-proposal	宁静精通[Ⅰ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#10421 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	10422	name	Serenity Adept[Ⅱ]		Serenity Adept[Ⅱ]		new-human-proposal	宁静精通[Ⅱ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#10422 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	21031	name	Charge Expert Aura[Ⅲ]		Charge Expert Aura[Ⅲ]		new-human-proposal	Charge精通光环[Ⅲ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#21031 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	21032	name	Charge Expert Aura[Ⅴ]		Charge Expert Aura[Ⅴ]		new-human-proposal	Charge精通光环[Ⅴ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#21032 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	21041	name	Ignore Seal Magia[Ⅰ]		Ignore Seal Magia[Ⅰ]		new-human-proposal	Magia封印无效[Ⅰ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#21041 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	21042	name	Ignore Seal Magia[Ⅱ]		Ignore Seal Magia[Ⅱ]		new-human-proposal	Magia封印无效[Ⅱ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#21042 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	22011	name	Full Burst Adept[Ⅰ]		Full Burst Adept[Ⅰ]		new-human-proposal	全盘爆发精通[Ⅰ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#22011 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	22012	name	Full Burst Adept[Ⅱ]		Full Burst Adept[Ⅱ]		new-human-proposal	全盘爆发精通[Ⅱ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#22012 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	40281	name	Blessing Adept[Ⅰ]		Blessing Adept[Ⅰ]		new-human-proposal	祝福精通[Ⅰ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#40281 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
