file	stable_key	field	baseline_value	current_value	value_type	coverage_status	explicit_source_covered	whole_file_copy_uncovered_regression	transition_count	layer_chain	recipe_rows	authority_types	source_locators	chain_exact	simulated_final_matches_product	known_pass11_90360
cardMagiaMap.json	90249	shortDescription	对敌方全体造成伤害[Ⅶ] & 异常状态耐性下降(我方全体/3T) & 必定赋予迷惑(敌方全体/1T) & 防御下降(自身/1T)	对全体敌人造成伤害[Ⅶ]&状态异常耐性DOWN(全体/3T)&必定幻惑(全体敌人/1T)&防御DOWN(自己/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=9;id=90249	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90250	shortDescription	对敌方全体造成伤害[Ⅶ] & 概率赋予麻痹(敌方全体/1T) & 概率暴击(自身/2T)	对全体敌人造成伤害[Ⅶ] & 一定几率眩晕(全体敌人/1T) & 一定几率暴击(自己/2T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=10;id=90250	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90258	shortDescription	对敌方全体造成伤害[Ⅷ] & 异常状态耐性下降(我方全体/3T) & 必定赋予迷惑(敌方全体/1T) & 防御下降(自身/1T)	对全体敌人造成伤害[Ⅷ]&状态异常耐性DOWN(全体/3T)&必定幻惑(全体敌人/1T)&防御DOWN(自己/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=11;id=90258	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90259	shortDescription	对敌方全体造成伤害[Ⅷ] & 攻击力下降(我方全体/1T)	对全体敌人造成伤害[Ⅷ] & 攻击力DOWN(全体/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=12;id=90259	baseline_pre_llm_semantic_restore	baseline_pre_llm	True	True	False
cardMagiaMap.json	90266	name	怦然心动	爱的心跳舞台	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=108	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30534	True	True	False
cardMagiaMap.json	90266	shortDescription	对敌方单体造成伤害[Ⅳ] & 防御力提升(我方全体/3T) & HP回复(我方全体) & 解除异常状态(我方全体)	对单个敌人造成伤害[Ⅳ] & 防御力提升(全体/3T) & HP回复(全体) &  解除状态异常(全体)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=109	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30534	True	True	False
cardMagiaMap.json	90269	shortDescription	对敌方全体造成伤害[Ⅴ] & 概率赋予麻痹(敌方全体/1T) & 概率暴击(自身/2T)	对全体敌人造成伤害[Ⅴ] & 一定几率眩晕(全体敌人/1T) & 一定几率暴击(自己/2T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=13;id=90269	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90270	shortDescription	对敌方全体造成伤害[Ⅵ] & HP回复(我方全体) & 复活	对全体敌人造成伤害[Ⅵ] & HP回复(全体) & 复活	str	EXACT_CHAIN_COVERED	True	False	1	pass16	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=184	official_cn_dump_exact_name_full_signature_closed_lexical_equivalence	authority.json/cardMagiaMap.json/10015/shortDescription	True	True	False
cardMagiaMap.json	90272	shortDescription	对敌方全体造成伤害[Ⅴ] & 敌方异常状态种类越多，伤害越高	给予全部敌人伤害[Ⅴ] & 敌人的异常状态种类越多，伤害越高	str	EXACT_CHAIN_COVERED	True	False	1	pass16	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=186	official_cn_dump_exact_name_full_signature_closed_lexical_equivalence	authority.json/cardMagiaMap.json/25004/shortDescription	True	True	False
cardMagiaMap.json	90273	shortDescription	对敌方全体造成伤害[Ⅳ] & Blast伤害提升(我方全体/3T) & 回避无效(我方全体/3T)	对全体敌人造成伤害[Ⅳ] & Blast伤害提升（全体/3T） & 回避无效（全体/3T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=110	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30234	True	True	False
cardMagiaMap.json	90274	shortDescription	横向伤害[Ⅳ] & HP回复(我方全体) & 防御力提升(我方全体/3T)	横向伤害[Ⅳ] & HP回复（全体）& 防御力提升（全体/3T）	str	EXACT_CHAIN_COVERED	True	False	1	pass16	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=187	official_cn_dump_exact_name_full_signature_closed_lexical_equivalence	authority.json/cardMagiaMap.json/30304/shortDescription	True	True	False
cardMagiaMap.json	90275	shortDescription	对敌方全体造成伤害[Ⅶ] & Blast 伤害提升(我方全体/3T) & 攻击力提升(我方全体/3T)	对全体敌人造成伤害[Ⅶ] & Blast伤害提升（全体/3T） & 攻击力提升（全体/3T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=111	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10025	True	True	False
cardMagiaMap.json	90279	shortDescription	对敌方全体造成伤害[Ⅶ] & 攻击力下降 & Accele MP 下降(敌方全体/2T) & 必定回避(自身/1T)	对全体敌人造成伤害[Ⅶ] & 攻击力下降 & Accele MP 下降（全体敌人/2T） & 必定回避（自己/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=113	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/11035	True	True	False
cardMagiaMap.json	90284	shortDescription	对敌方全体造成伤害[Ⅶ] & 攻击力提升 & 防御力提升 & 异常状态耐性提升(我方全体/5T)	对全体敌人造成伤害[Ⅶ] & 攻击力提升 & 防御力提升& 状态异常耐性提升(全体/5T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=116	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30335	True	True	False
cardMagiaMap.json	90290	name	爱的心动舞台	爱的心跳舞台	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=120	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30534	True	True	False
cardMagiaMap.json	90290	shortDescription	对敌方单体造成伤害[Ⅳ] & 防御力提升(我方全体/3T) & HP回复(我方全体) & 解除异常状态(我方全体)	对单个敌人造成伤害[Ⅳ] & 防御力提升(全体/3T) & HP回复(全体) &  解除状态异常(全体)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=121	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30534	True	True	False
cardMagiaMap.json	90293	shortDescription	对敌方全体造成伤害[Ⅴ] & 概率赋予束缚(敌方全体/1T)	对全体敌人造成伤害[Ⅴ] & 一定几率附带束缚（全体敌人/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=124	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/40344	True	True	False
cardMagiaMap.json	90299	shortDescription	对敌方全体造成伤害[Ⅵ] & 异常状态耐性下降(我方全体/3T) & 概率赋予迷惑(敌方全体/1T) & 防御下降(自身/1T)	对全体敌人造成伤害[Ⅵ]&状态异常耐性DOWN(全体/3T)&一定几率幻惑(全体敌人/1T)&防御DOWN(自己/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=14;id=90299	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90302	name	光之剑	光明之剑	str	EXACT_CHAIN_COVERED	True	False	1	pass17_first_authority	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=546	frozen_wiki_exact_typed_field	templates.jsonl.gz::Template:角色数据表/八神 はやて#magia中文 | templates.jsonl.gz::Template:角色数据表/八神 はやて#magia中文	True	True	False
cardMagiaMap.json	90303	shortDescription	随机3次造成伤害[Ⅴ] & 必定回避(自身/1T)	随机3次　造成伤害[Ⅴ] & 必定回避（自己/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=126	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30124	True	True	False
cardMagiaMap.json	90306	shortDescription	对敌方单体造成伤害[Ⅴ] & Charge后伤害提升(我方全体/3T)	对单个敌人造成伤害[Ⅴ] & Charge后伤害提升（全体/3T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=127	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10104	True	True	False
cardMagiaMap.json	90310	shortDescription	对敌方全体造成伤害[Ⅶ] & 概率赋予迷惑(敌方全体/1T) & 解除Buff(敌方全体)	对全体敌人造成伤害[Ⅶ] & 一定几率附带迷惑（全体敌人/1T） & 解除增益（全体敌人）	str	EXACT_CHAIN_COVERED	True	False	1	pass16	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=189	official_cn_dump_exact_name_full_signature_closed_lexical_equivalence	authority.json/cardMagiaMap.json/10065/shortDescription	True	True	False
cardMagiaMap.json	90312	shortDescription	对敌方单体造成属性强化伤害[Ⅵ] & 必定赋予麻痹(敌方单体/1T) & 忍耐(自身/1T)	对单个敌人造成属性强化伤害[Ⅵ] & 必定眩晕(单个敌人/1T) & 忍耐(自己/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=15;id=90312	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/晓美焰（泳装ver.）	True	True	False
cardMagiaMap.json	90313	shortDescription	对敌方全体造成伤害[Ⅳ] & HP自动回复 & 异常状态耐性提升(我方全体/3T)	对全体敌人造成伤害[Ⅳ] & HP自动回复 & 状态异常耐性提升(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=130	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/11184	True	True	False
cardMagiaMap.json	90314	shortDescription	对敌方全体造成伤害[Ⅴ] & 概率赋予毒(敌方全体/3T) & 必定赋予麻痹(敌方全体/1T)	对全体敌人造成伤害[Ⅴ] & 一定几率毒(全体敌人/3T) & 必定眩晕(全体敌人/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=16;id=90314	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90321	shortDescription	对敌方全体造成属性强化伤害[Ⅴ] & Blast伤害提升(我方全体/3T) & 伤害提升(自身/3T)	对全体敌人造成属性强化伤害[Ⅴ] & Blast伤害提升(全体/3T) & 伤害提升(自己/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=132	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/26004	True	True	False
cardMagiaMap.json	90322	shortDescription	对敌方全体造成属性强化伤害[Ⅴ] & 概率赋予诱惑(敌方全体/1T)	对全体敌人造成属性强化伤害[Ⅴ] &一定几率附带诱惑（全体敌人/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=134	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30314	True	True	False
cardMagiaMap.json	90323	shortDescription	对敌方单体造成伤害[Ⅶ] & Charge后伤害提升 & Blast伤害提升(我方全体/3T)	对单个敌人造成伤害[Ⅶ]&Charge后伤害提升&Blast伤害提升（全体/3T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=135	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10105	True	True	False
cardMagiaMap.json	90325	shortDescription	对敌方单体造成伤害[Ⅶ] & 防御力下降(敌方单体/3T) & Accele MP提升(我方全体/3T)	对单个敌人造成伤害[Ⅶ] & 防御力DOWN(单个敌人/3T) & Accele MP UP & 伤害UP(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=17;id=90325	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/御园花凛	True	True	False
cardMagiaMap.json	90327	shortDescription	对敌方全体造成伤害[Ⅴ] & 概率赋予束缚(敌方全体/1T)	对全体敌人造成伤害[Ⅴ] & 一定几率附带束缚（全体敌人/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=137	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/40344	True	True	False
cardMagiaMap.json	90328	shortDescription	对敌方单体造成属性强化伤害[Ⅶ] & 必定赋予麻痹(敌方单体/1T) & 必定技能封印·Magia封印(敌方单体/2T)	对单个敌人造成伤害[Ⅶ] & 必定眩晕(单个敌人/1T) & 必定禁用技能・禁用Magia(单个敌人/2T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=18;id=90328	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90331	name	悬念	扣人心弦的结局	str	EXACT_CHAIN_COVERED	True	False	1	pass17_first_authority	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=555	frozen_wiki_exact_typed_field	templates.jsonl.gz::Template:角色数据表/三穂野 せいら#magia中文 | templates.jsonl.gz::Template:角色数据表/三穂野 せいら#magia中文	True	True	False
cardMagiaMap.json	90331	shortDescription	对敌方全体造成伤害[Ⅴ] & 概率赋予麻痹(敌方全体/1T)	对全体敌人造成伤害[Ⅴ] & 一定几率眩晕(全体敌人/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=19;id=90331	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90338	shortDescription	对敌方全体造成伤害[Ⅶ] & 异常状态耐性 & 防御下降(敌方全体/3T)	对敌方全体造成伤害[Ⅶ] & 状态异常耐性DOWN & 防御下降(敌方全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	typed_wiki_runtime	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=193	strong_typed_skill_family_not_same_runtime_id	Template:角色数据表/リヴィア・メディロス	True	True	False
cardMagiaMap.json	90340	shortDescription	对敌方全体造成属性强化伤害[Ⅴ] & 概率赋予诱惑(敌方全体/1T)	对全体敌人造成属性强化伤害[Ⅴ] &一定几率附带诱惑（全体敌人/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=139	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/30314	True	True	False
cardMagiaMap.json	90342	shortDescription	对敌方全体造成伤害[Ⅵ] & HP自动回复 & 异常状态耐性提升(我方全体/3T)	对全体敌人造成伤害[Ⅵ] & HP自动回复 & 状态异常耐性提升(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=141	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/11185	True	True	False
cardMagiaMap.json	90344	shortDescription	对敌方单体造成伤害[Ⅶ] & 防御力下降 & 异常状态耐性提升(敌方单体/3T) & 必定赋予束缚(敌方单体/1T)	对单个敌人造成伤害[Ⅶ] & 防御力DOWN & 状态异常耐性DOWN(单个敌人/3T) & 必定拘束(单个敌人/1T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=20;id=90344	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/广江千春	True	True	False
cardMagiaMap.json	90345	shortDescription	对敌方全体造成属性强化伤害[Ⅶ] & 概率赋予麻痹(敌方全体/1T) & HP自动回复(我方全体/3T)	对全体敌人造成属性强化伤害[Ⅶ] & 一定几率眩晕(全体敌人/1T) & HP自动回复(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=21;id=90345	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90347	shortDescription	对敌方全体造成伤害[Ⅶ] & 异常状态耐性 & 防御下降(敌方全体/3T)	对敌方全体造成伤害[Ⅶ] & 状态异常耐性DOWN & 防御下降(敌方全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	typed_wiki_runtime	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=194	strong_typed_skill_family_not_same_runtime_id	Template:角色数据表/リヴィア・メディロス	True	True	False
cardMagiaMap.json	90349	shortDescription	对敌方单体造成属性强化伤害[Ⅶ] & 必定赋予麻痹(敌方单体/1T) & 必定赋予灼伤 & 攻击力下降(敌方单体/3T)	对单个敌人造成属性强化伤害[Ⅶ] & 必定眩晕(单个敌人/1T) & 必定灼伤 & 攻击力DOWN(单个敌人/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=22;id=90349	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90360	shortDescription	对敌方单体造成伤害[Ⅴ] & 必定赋予麻痹(敌方单体/3T) & 攻击力提升(自身/3T) & 解除Debuff(自身)	对单个敌人造成伤害[Ⅴ] & 必定眩晕(单个敌人/1T) & 攻击力UP(自己/3T) & 解除DEBUFF(自己) 	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=23;id=90360	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	True
cardMagiaMap.json	90363	shortDescription	对敌方全体造成属性强化伤害[Ⅶ] & 附带雾(敌方全体) & Charge后伤害提升 & Accele MP提升(我方全体/3T)	对全体敌人造成属性强化伤害[Ⅶ] & 附带雾(全体敌人)&Charge后伤害提升&Accele MP提升(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=144	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10115	True	True	False
cardMagiaMap.json	90364	shortDescription	对敌方全体造成属性强化伤害[Ⅶ] & Charge后攻击力提升(我方全体/5T)	对全体敌人造成属性强化伤害[Ⅶ] & Charge后伤害UP(全体/5T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=24;id=90364	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/Magia	True	True	False
cardMagiaMap.json	90369	shortDescription	对敌方全体造成属性强化伤害[Ⅶ] & 概率赋予麻痹(敌方全体/1T) & 攻击力提升(自身/3T)	对全体敌人造成属性强化伤害[Ⅶ] & 一定几率眩晕(全体敌人/1T) & 攻击力UP(自己/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=25;id=90369	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/水树垒	True	True	False
cardMagiaMap.json	90370	shortDescription	对敌方全体造成属性强化伤害[Ⅶ] & 附带雾(敌方全体) & Charge后伤害提升 & Accele MP提升(我方全体/3T)	对全体敌人造成属性强化伤害[Ⅶ] & 附带雾(全体敌人)&Charge后伤害提升&Accele MP提升(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=146	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10115	True	True	False
cardMagiaMap.json	90371	shortDescription	对敌方单体造成伤害[Ⅶ] & 防御力下降(敌方单体/3T) & Accele MP提升(我方全体/3T)	对单个敌人造成伤害[Ⅶ] & 防御力DOWN(单个敌人/3T) & Accele MP UP & 伤害UP(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass11_mechanics	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass15_authority\magica\i18n_audit\wiki_authority_pass11_mechanics\mechanics_corrections.json#index=26;id=90371	baseline_pre_llm_semantic_restore	https://magireco.moe/wiki/御园花凛	True	True	False
cardMagiaMap.json	90388	shortDescription	对敌方全体造成伤害[Ⅵ] & 防御力提升(我方全体/3T) & 伤害削减(我方全体/3T)	对全体敌人造成伤害[Ⅵ] & 防御力提升(全体/3T) & 伤害削减(全体/3T)	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=147	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10045	True	True	False
cardMagiaMap.json	90391	shortDescription	对敌方全体造成伤害[Ⅷ] & Blast伤害提升 & Accele MP提升(我方全体/3T) & 必定回避(自身/1T)	对全体敌人造成伤害[Ⅷ] & Blast & Accele MP提升（全体/3T）&必定回避（自己/1T）	str	EXACT_CHAIN_COVERED	True	False	1	pass15	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\pass17_max_integrated\release\authority_layer_ledger_571.tsv#sequence=148	official_cn_dump_linked_same_skill	authority.json/cardMagiaMap.json/10035	True	True	False
